"Day 1","HOT! RESULTS","SUBMIT SCORES!","Quarter Lengths by Day","BRACKET BREAKER","","","","","","","","","","","","","","","","","","","","",""
"Thu, July 23","","","5-","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","L to #","GMID","","","","","","","","","","","","","",""
"23-Jul","7:00 AM","Group H","EL TORO HS 3","2","H1(8)-908 YELLOW","25","H3(32)-680 WHITE","2","","","10B-002","","","","","","","","","","","","","",""
"23-Jul","7:50 AM","Group G","EL TORO HS 3","5","G1(7)-SAN CLEMENTE RED","22","G3(31)-STANFORD BLACK","5","","","10B-005","","","","","","","","","","","","","",""
"23-Jul","8:40 AM","Group F","EL TORO HS 3","8","F1(6)-CDM BLUE","12","F3(30)-CDM WHITE","3","","","10B-008","","","","","","","","","","","","","",""
"23-Jul","9:30 AM","Group E","EL TORO HS 3","11","E1(5)-GREENWICH BLUE","21","E3(29)-SHAQ","5","","","10B-011","","","","","","","","","","","","","",""
"23-Jul","10:20 AM","Group H","EL TORO HS 3","14","H2(17)-STANFORD RED","23","H3(32)-680 WHITE","2","","","10B-014","","","","","","","","","","","","","",""
"23-Jul","11:10 AM","Group G","EL TORO HS 3","17","G2(18)-ORWP","8","G3(31)-STANFORD BLACK","4","","","10B-017","","","","","","","","","","","","","",""
"23-Jul","12:00 PM","Group F","EL TORO HS 3","20","F2(19)-LB SHORE","10","F3(30)-CDM WHITE","12","","","10B-020","","","","","","","","","","","","","",""
"23-Jul","12:50 PM","Group E","EL TORO HS 3","23","E2(20)-LAMORINDA BLUE","19","E3(29)-SHAQ","10","","","10B-023","","","","","","","","","","","","","",""
"23-Jul","1:40 PM","Group H","EL TORO HS 3","26","H1(8)-908 YELLOW","20","H2(17)-STANFORD RED","6","","","10B-026","","","","","","","","","","","","","",""
"23-Jul","2:30 PM","Group G","EL TORO HS 3","29","G1(7)-SAN CLEMENTE RED","15","G2(18)-ORWP","10","","","10B-029","","","","","","","","","","","","","",""
"23-Jul","3:20 PM","Group F","EL TORO HS 3","32","F1(6)-CDM BLUE","20","F2(19)-LB SHORE","0","","","10B-032","","","","","","","","","","","","","",""
"23-Jul","4:10 PM","Group E","EL TORO HS 3","35","E1(5)-GREENWICH BLUE","14","E2(20)-LAMORINDA BLUE","9","","","10B-035","","","","","","","","","","","","","",""
"23-Jul","5:50 PM","2-3 cross","EL TORO HS 3","38","2nd H-STANFORD RED","11","3rd G-STANFORD BLACK","8","","au_N2","10B-038","","","","","","","","","","","","","",""
"23-Jul","6:40 PM","2-3 cross","EL TORO HS 3","41","2nd G-ORWP","17","3rd H-680 WHITE","6","","au_M2","10B-041","","","","","","","","","","","","","",""
"23-Jul","7:30 PM","2-3 cross","EL TORO HS 3","44","2nd F-CDM WHITE","16","3rd E-SHAQ","15","","au_O2","10B-044","","","","","","","","","","","","","",""
"23-Jul","8:20 PM","2-3 cross","EL TORO HS 3","47","2nd E-LAMORINDA BLUE","15","3rd F-LB SHORE","5","","au_O4","10B-047","","","","","","","","","","","","","",""
"","","","EL TORO HS 1","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","L to #","GMID","","","","","","","","","","","","","",""
"23-Jul","7:00 AM","Group I","EL TORO HS 1","3","I1(9)-LA JOLLA UNITED","26","I3(33)-LAMORINDA GOLD","9","","","10B-003","","","","","","","","","","","","","",""
"23-Jul","7:50 AM","Group J","EL TORO HS 1","6","J1(10)-SOCAL BLACK","19","J3(34)-LAMORINDA WHITE","3","","","10B-006","","","","","","","","","","","","","",""
"23-Jul","8:40 AM","Group L","EL TORO HS 1","12","L1(12)-ELITE","8","L3(35)-NORTHWEST","11","","","10B-012","no game 9","","","","","","","","","","","","",""
"23-Jul","9:30 AM","Group I","EL TORO HS 1","15","I2(16)-CC UNITED BLACK","26","I3(33)-LAMORINDA GOLD","2","","","10B-015","","","","","","","","","","","","","",""
"23-Jul","10:20 AM","Group J","EL TORO HS 1","18","J2(15)-CAL REPUBLIC","20","J3(34)-LAMORINDA WHITE","4","","","10B-018","","","","","","","","","","","","","",""
"23-Jul","11:10 AM","Group K","EL TORO HS 1","21","K1(11)-680 RED","24","K2(14)-TEMPLE CITY BLACK","2","","45","10B-021","moved earlier","","","","","","","","","","","","",""
"23-Jul","12:00 PM","Group L","EL TORO HS 1","24","L2(13)-TEMPLE CITY YELLOW","16","L3(35)-NORTHWEST","5","","","10B-024","","","","","","","","","","","","","",""
"23-Jul","12:50 PM","Group I","EL TORO HS 1","27","I1(9)-LA JOLLA UNITED","3","I2(16)-CC UNITED BLACK","11","","","10B-027","","","","","","","","","","","","","",""
"23-Jul","1:40 PM","Group J","EL TORO HS 1","30","J1(10)-SOCAL BLACK","19","J2(15)-CAL REPUBLIC","7","","","10B-030","","","","","","","","","","","","","",""
"23-Jul","2:30 PM","Group L","EL TORO HS 1","36","L1(12)-ELITE","2","L2(13)-TEMPLE CITY YELLOW","16","","","10B-036","","","","","","","","","","","","","",""
"23-Jul","5:00 PM","2-3 cross","EL TORO HS 1","39","2nd I-LA JOLLA UNITED	","16","3rd J-LAMORINDA WHITE","2","","au_N3","10B-039","","","","","","","","","","","","","",""
"23-Jul","5:50 PM","2-3 cross","EL TORO HS 1","42","2nd J-CAL REPUBLIC","18","3rd I-LAMORINDA GOLD","10","","au_M3","10B-042","","","","","","","","","","","","","",""
"23-Jul","6:40 PM","2-3 cross","EL TORO HS 1","45","2nd K(L21)-TEMPLE CITY BLACK","12","3rd L-ELITE","17","","au_O3","10B-045","no game 48","","","","","","","","","","","","",""
"Fri, July 24","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_N","pt_O","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_N1(1st B)-NEWPORT BEACH BLUE","pt_O1(1st C)-NEWPORT BEACH WHITE","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_N2(1st G)-SAN CLEMENTE RED","pt_O2(1st F)-CDM BLUE","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_N3(1st J)-SOCAL BLACK","pt_O3(1st K)(W21)-680 RED","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_S","pt_T","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_S1(W45)-ELITE","pt_T1(W42)-CAL REPUBLIC","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_S2(W44)-CDM WHITE","pt_T2(W41)-ORWP","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_S3(W43)-SD DONS B","pt_T3(W40)-GREENWICH WHITE","","","","","","","","","","","","","","","","","","","","","",""
"","","","EL TORO HS 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","L to #","GMID","","","","","","","","","","","","","",""
"24-Jul","7:00 AM","Group","EL TORO HS 2","49","pt_O2(1st F)-CDM BLUE","14","pt_O3(1st K)(W21)-680 RED","15","","","10B-049","","","pt_Group","","","","","","","","","","",""
"24-Jul","7:50 AM","Group","EL TORO HS 2","51","pt_U1(W39)-LA JOLLA UNITED	","9","pt_U2(W38)-STANFORD RED","18","","","10B-051","","","pt_Group","","","","","","","","","","",""
"24-Jul","8:40 AM","Group","EL TORO HS 2","54","pt_M2(1st H)-908 YELLOW","14","pt_M3(1st I)-CC UNITED BLACK","4","","","10B-054","","","pt_Group","","","","","","","","","","",""
"24-Jul","9:30 AM","Group","EL TORO HS 2","57","pt_S1(W45)-ELITE","21","pt_S2(W44)-CDM WHITE","11","","","10B-057","","","pt_Group","","","","","","","","","","",""
"24-Jul","10:20 AM","Group","EL TORO HS 2","60","pt_O1(1st C)-NEWPORT BEACH WHITE","14","pt_O3(1st K)(W21)-680 RED","7","","","10B-060","","","pt_Group","","","","","","","","","","",""
"24-Jul","11:10 AM","Group","EL TORO HS 2","63","pt_U1(W39)-LA JOLLA UNITED	","14","pt_U3(W37)-CC UNITED BLUE","5","","","10B-063","","","pt_Group","","","","","","","","","","",""
"24-Jul","12:00 PM","Group","EL TORO HS 2","66","pt_M1(1st A)-SD DONS","10","pt_M3(1st I)-CC UNITED BLACK","3","","","10B-066","","","pt_Group","","","","","","","","","","",""
"24-Jul","12:50 PM","Group","EL TORO HS 2","69","pt_S1(W45)-ELITE","5","pt_S3(W43)-SD DONS B","7","","","10B-069","","","pt_Group","","","","","","","","","","",""
"24-Jul","1:40 PM","Group","EL TORO HS 2","72","pt_O1(1st C)-NEWPORT BEACH WHITE","6","pt_O2(1st F)-CDM BLUE","7","","","10B-072","","","pt_Group","","","","","","","","","","",""
"24-Jul","2:30 PM","Group","EL TORO HS 2","75","pt_U2(W38)-STANFORD RED","20","pt_U3(W37)-CC UNITED BLUE","5","","","10B-075","","","pt_Group","","","","","","","","","","",""
"24-Jul","3:20 PM","Group","EL TORO HS 2","78","pt_M1(1st A)-SD DONS","13","pt_M2(1st H)-908 YELLOW","6","","","10B-078","","","pt_Group","","","","","","","","","","",""
"24-Jul","4:10 PM","Group","EL TORO HS 2","81","pt_S2(W44)-CDM WHITE","2","pt_S3(W43)-SD DONS B","14","","","10B-081","","","pt_Group","","","","","","","","","","",""
"24-Jul","6:40 PM","Play-in","EL TORO HS 2","85","3rd pt_O-CDM BLUE","7","1st pt_U-STANFORD RED","4","89","105","10B-085","","","pt_Play-in","","","","","","","","","","",""
"24-Jul","7:30 PM","Play-in","EL TORO HS 2","87","3rd pt_M-CC UNITED BLACK","13","1st pt_S-SD DONS B","1","98","102","10B-087","","","pt_Play-in","","","","","","","","","","",""
"","","","EL TORO HS 3","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","L to #","GMID","","","","","","","","","","","","","",""
"24-Jul","7:00 AM","Group","EL TORO HS 3","50","pt_P2(1st E)-GREENWICH BLUE","6","pt_P3(1st L)-TEMPLE CITY YELLOW","9","","","10B-050","","","pt_Group","","","","","","","","","","",""
"24-Jul","7:50 AM","Group","EL TORO HS 3","52","pt_T1(W42)-CAL REPUBLIC","7","pt_T2(W41)-ORWP","9","","","10B-052","","","pt_Group","","","","","","","","","","",""
"24-Jul","8:40 AM","Group","EL TORO HS 3","55","pt_N2(1st G)-SAN CLEMENTE RED","14","pt_N3(1st J)-SOCAL BLACK","7","","","10B-055","","","pt_Group","","","","","","","","","","",""
"24-Jul","9:30 AM","Group","EL TORO HS 3","58","pt_R1(2nd L)-NORTHWEST","5","pt_R2(W47)-LAMORINDA BLUE","17","","","10B-058","","","pt_Group","","","","","","","","","","",""
"24-Jul","10:20 AM","Group","EL TORO HS 3","61","pt_P1(1st D)-COMMERCE","12","pt_P3(1st L)-TEMPLE CITY YELLOW","7","","","10B-061","","","pt_Group","","","","","","","","","","",""
"24-Jul","11:10 AM","Group","EL TORO HS 3","64","pt_T1(W42)-CAL REPUBLIC","14","pt_T3(W40)-GREENWICH WHITE","10","","","10B-064","","","pt_Group","","","","","","","","","","",""
"24-Jul","12:00 PM","Group","EL TORO HS 3","67","pt_N1(1st B)-NEWPORT BEACH BLUE","21","pt_N3(1st J)-SOCAL BLACK","1","","","10B-067","","","pt_Group","","","","","","","","","","",""
"24-Jul","12:50 PM","Group","EL TORO HS 3","70","pt_R1(2nd L)-NORTHWEST","5","pt_R3(W46)-680 BLUE","8","","","10B-070","","","pt_Group","","","","","","","","","","",""
"24-Jul","1:40 PM","Group","EL TORO HS 3","73","pt_P1(1st D)-COMMERCE","13","pt_P2(1st E)-GREENWICH BLUE","4","","","10B-073","","","pt_Group","","","","","","","","","","",""
"24-Jul","2:30 PM","Group","EL TORO HS 3","76","pt_T2(W41)-ORWP","9","pt_T3(W40)-GREENWICH WHITE","4","","","10B-076","","","pt_Group","","","","","","","","","","",""
"24-Jul","3:20 PM","Group","EL TORO HS 3","79","pt_N1(1st B)-NEWPORT BEACH BLUE","20","pt_N2(1st G)-SAN CLEMENTE RED","0","","","10B-079","","","pt_Group","","","","","","","","","","",""
"24-Jul","4:10 PM","Group","EL TORO HS 3","82","pt_R2(W47)-LAMORINDA BLUE","14","pt_R3(W46)-680 BLUE","4","","","10B-082","","","pt_Group","","","","","","","","","","",""
"24-Jul","6:40 PM","Play-in","EL TORO HS 3","86","3rd pt_P-GREENWICH BLUE","10","1st pt_T-ORWP","7","95","99","10B-086","","","pt_Play-in","","","","","","","","","","",""
"24-Jul","7:30 PM","Play-in","EL TORO HS 3","88","3rd pt_N-SOCAL BLACK","11.1","1st pt_R-LAMORINDA BLUE","11.2","92","96","10B-088","","","pt_Play-in","","","","","","","","","","",""
"","","au_N","au_O","","","","","","","","","","","","","","","","","","","","","",""
"","","au_N1(L37)-NORCAL BLACK","au_O1(L43)-SOCAL GOLD","","","","","","","","","","","","","","","","","","","","","",""
"","","au_N2(L38)-STANFORD BLACK","au_O2(L44)-SHAQ","","","","","","","","","","","","","","","","","","","","","",""
"","","au_N3(L39)-LAMORINDA WHITE","au_O3(L45)-TEMPLE CITY BLACK","","","","","","","","","","","","","","","","","","","","","",""
"","","au_N4(L46)-YOLO","au_O4(L47)-LB SHORE","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","pt_","","","","","","","","","","","","","","",""
"","","","","","","","","","","au_","","","","","","","","","","","","","","",""
"","","","EL TORO HS 1","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","L to #","GMID","","","","","","","","","","","","","",""
"24-Jul","8:40 AM","Group","EL TORO HS 1","53","au_M2(L41)-680 WHITE","13","au_M3(L42)-LAMORINDA GOLD","18","","RR","10B-053","","","au_Group","","","","","","","","","","",""
"24-Jul","9:30 AM","W/L","EL TORO HS 1","56","au_N1(L37)-NORCAL BLACK","8","au_N4(L46)-YOLO","6","71","74","10B-056","","","au_W/L","","","","","","","","","","",""
"24-Jul","10:20 AM","W/L","EL TORO HS 1","59","au_N2(L38)-STANFORD BLACK","19","au_N3(L39)-LAMORINDA WHITE","2","71","74","10B-059","","","au_W/L","","","","","","","","","","",""
"24-Jul","11:10 AM","W/L","EL TORO HS 1","62","au_O2(L44)-SHAQ","9","au_O3(L45)-TEMPLE CITY BLACK","4","77","80","10B-062","","","au_W/L","","","","","","","","","","",""
"24-Jul","12:00 PM","W/L","EL TORO HS 1","65","au_O1(L43)-SOCAL GOLD","12","au_O4(L47)-LB SHORE","13","77","80","10B-065","","","au_W/L","","","","","","","","","","",""
"24-Jul","12:50 PM","Group","EL TORO HS 1","68","au_M1(L40)-SAN CLEMENTE BLACK	","13","au_M3(L42)-LAMORINDA GOLD","8","","RR","10B-068","","","au_Group","","","","","","","","","","",""
"24-Jul","1:40 PM","W/L","EL TORO HS 1","71","W56-NORCAL BLACK","8","W59-STANFORD BLACK","3","100","84","10B-071","","","au_W/L","","","","","","","","","","",""
"24-Jul","2:30 PM","W/L","EL TORO HS 1","74","L56-YOLO","15","L59-LAMORINDA WHITE","5","94","91","10B-074","","","au_W/L","","","","","","","","","","",""
"24-Jul","3:20 PM","W/L","EL TORO HS 1","77","W62-SHAQ","13","W65-LB SHORE","3","100","84","10B-077","","","au_W/L","","","","","","","","","","",""
"24-Jul","4:10 PM","W/L","EL TORO HS 1","80","L62-TEMPLE CITY BLACK","8","L65-SOCAL GOLD","13","94","97","10B-080","","","au_W/L","","","","","","","","","","",""
"24-Jul","5:00 PM","Group","EL TORO HS 1","83","au_M1(L40)-SAN CLEMENTE BLACK	","15","au_M2(L41)-680 WHITE","11","","RR","10B-083","","","au_Group","","","","","","","","","","",""
"24-Jul","5:50 PM","W/L","EL TORO HS 1","84","L71-STANFORD BLACK","10","L77-LB SHORE","5","106","103","10B-084","","","au_W/L","","","","","","","","","","",""
"Sat, July 25","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","EL TORO HS 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","L to #","GMID","","","","","","","","","","","","","",""
"25-Jul","8:00 AM","5-8 v 9-12","EL TORO HS 2","89","2nd pt_P-TEMPLE CITY YELLOW","9","W85-CDM BLUE","8","107","113","10B-089","","","pt_5-8 v 9-12","","","","","","","","","","",""
"25-Jul","8:50 AM","5-8 v 9-12","EL TORO HS 2","92","2nd pt_M-908 YELLOW","17","W88-LAMORINDA BLUE","4","107","113","10B-092","","","pt_5-8 v 9-12","","","","","","","","","","",""
"25-Jul","9:40 AM","5-8 v 9-12","EL TORO HS 2","95","2nd pt_O-680 RED","13","W86-GREENWICH BLUE","8","110","116","10B-095","","","pt_5-8 v 9-12","","","","","","","","","","",""
"25-Jul","10:30 AM","5-8 v 9-12","EL TORO HS 2","98","2nd pt_N-SAN CLEMENTE RED","11","W87-CC UNITED BLACK","9","110","116","10B-098","","","pt_5-8 v 9-12","","","","","","","","","","",""
"25-Jul","11:20 AM","1-2 v 3-4","EL TORO HS 2","101","1st pt_N-NEWPORT BEACH BLUE","12","1st pt_O-NEWPORT BEACH WHITE","1","132","119","10B-101","","","pt_1-2 v 3-4","","","","","","","","","","",""
"25-Jul","12:10 PM","1-2 v 3-4","EL TORO HS 2","104","1st pt_M-SD DONS","10","1st pt_P-COMMERCE","5","131","122","10B-104","","","pt_1-2 v 3-4","","","","","","","","","","",""
"25-Jul","1:00 PM","5-6 v 7-8","EL TORO HS 2","107","W89-TEMPLE CITY YELLOW","3","W92-908 YELLOW","11","119","140","10B-107","","","pt_5-6 v 7-8","","","","","","","","","","",""
"25-Jul","1:50 PM","5-6 v 7-8","EL TORO HS 2","110","W95-680 RED","10","W98-SAN CLEMENTE RED","8","122","140","10B-110","","","pt_5-6 v 7-8","","","","","","","","","","",""
"25-Jul","2:40 PM","9-12 semi","EL TORO HS 2","113","L92-LAMORINDA BLUE","2","L89-CDM BLUE","11","138","137","10B-113","","","pt_9-12 semi","","","","","","","","","","",""
"25-Jul","3:30 PM","9-12 semi","EL TORO HS 2","116","L98-CC UNITED BLACK","11","L95-GREENWICH BLUE","5","138","137","10B-116","","","pt_9-12 semi","","","","","","","","","","",""
"25-Jul","4:20 PM","Play-in","EL TORO HS 2","119","L101-NEWPORT BEACH WHITE","4","W107-908 YELLOW","11","131","141","10B-119","","","pt_Play-in","","","","","","","","","","",""
"25-Jul","5:10 PM","Play-in","EL TORO HS 2","122","L104-COMMERCE","15","W110-680 RED","7","132","141","10B-122","","","pt_Play-in","","","","","","","","","","",""
"","","","EL TORO HS 3","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","L to #","GMID","","","","","","","","","","","","","",""
"25-Jul","8:00 AM","21-24 RR","EL TORO HS 3","90","3rd pt_T-GREENWICH WHITE","12","3rd pt_S-CDM WHITE","5","","","10B-090","","","pt_21-24 RR","","","","","","","","","","",""
"25-Jul","8:50 AM","21-24 RR","EL TORO HS 3","93","3rd pt_U-CC UNITED BLUE","6","3rd pt_R-NORTHWEST","8","","","10B-093","","","pt_21-24 RR","","","","","","","","","","",""
"25-Jul","9:40 AM","13-20 qtr","EL TORO HS 3","96","L88-SOCAL BLACK","8","2nd pt_U-LA JOLLA UNITED","7","114","117","10B-096","","","pt_13-20 qtr","","","","","","","","","","",""
"25-Jul","10:30 AM","13-20 qtr","EL TORO HS 3","99","L86-ORWP","12","2nd pt_S-ELITE","3","114","117","10B-099","","","pt_13-20 qtr","","","","","","","","","","",""
"25-Jul","11:20 AM","13-20 qtr","EL TORO HS 3","102","L87-SD DONS B","9.0","2nd pt_T-CAL REPUBLIC","9.2","120","123","10B-102","","","pt_13-20 qtr","","","","","","","","","","",""
"25-Jul","12:10 PM","13-20 qtr","EL TORO HS 3","105","L85-STANFORD RED","15","2nd pt_R-680 BLUE","8","120","123","10B-105","","","pt_13-20 qtr","","","","","","","","","","",""
"25-Jul","1:00 PM","21-24 RR","EL TORO HS 3","108","3rd pt_U-CC UNITED BLUE","9","3rd pt_S-CDM WHITE","5","","","10B-108","","","pt_21-24 RR","","","","","","","","","","",""
"25-Jul","1:50 PM","21-24 RR","EL TORO HS 3","111","3rd pt_T-GREENWICH WHITE","13.3","3rd pt_R-NORTHWEST","13.1","","","10B-111","","","pt_21-24 RR","","","","","","","","","","",""
"25-Jul","2:40 PM","13-16 semi","EL TORO HS 3","114","W96-SOCAL BLACK","7.1","W99-ORWP","7.2","135","134","10B-114","","","pt_13-16 semi","","","","","","","","","","",""
"25-Jul","3:30 PM","17-20 semi","EL TORO HS 3","117","L99-ELITE","8","L96-LA JOLLA UNITED","14","129","128","10B-117","","","pt_17-20 semi","","","","","","","","","","",""
"25-Jul","4:20 PM","13-16 semi","EL TORO HS 3","120","W102-CAL REPUBLIC","5","W105-STANFORD RED","10","135","134","10B-120","","","pt_13-16 semi","","","","","","","","","","",""
"25-Jul","5:10 PM","17-20 semi","EL TORO HS 3","123","L105-680 BLUE","2","L102-SD DONS B","9","129","128","10B-123","","","pt_17-20 semi","","","","","","","","","","",""
"","","","EL TORO HS 1","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","L to #","GMID","","","","","","","","","","","","","",""
"25-Jul","8:00 AM","RR9-11","EL TORO HS 1","91","2nd au_M-LAMORINDA GOLD","15","L74-LAMORINDA WHITE","7","103","RR9-11","10B-091","","","au_RR9-11","","","","","","","","","","",""
"25-Jul","8:50 AM","RR9-11","EL TORO HS 1","94","W74-YOLO","14","W80-SOCAL GOLD","8","109","RR9-11","10B-094","","","au_RR9-11","","","","","","","","","","",""
"25-Jul","9:40 AM","RR9-11","EL TORO HS 1","97","L80-TEMPLE CITY BLACK","9.1","3rd au_M-680 WHITE","9.3","109","RR9-11","10B-097","","","au_RR9-11","","","","","","","","","","",""
"25-Jul","10:30 AM","1-2 v 3-4","EL TORO HS 1","100","W71-NORCAL BLACK","4","W77-SHAQ","9","127","115","10B-100","","","au_1-2 v 3-4","","","","","","","","","","",""
"25-Jul","11:20 AM","5-6 v 7-8","EL TORO HS 1","103","L84-LB SHORE","5","W91-LAMORINDA GOLD","9","115","140","10B-103","","","au_5-6 v 7-8","","","","","","","","","","",""
"25-Jul","12:10 PM","1-2 v 3-4","EL TORO HS 1","106","1st au_M-SAN CLEMENTE BLACK","8","W84-STANFORD BLACK","7","124","118","10B-106","","","au_1-2 v 3-4","","","","","","","","","","",""
"25-Jul","1:00 PM","5-6 v 7-8","EL TORO HS 1","109","W94-YOLO","16","W97-680 WHITE","4","118","140","10B-109","","","au_5-6 v 7-8","","","","","","","","","","",""
"25-Jul","1:50 PM","9-11 RR","EL TORO HS 1","112","L91-LAMORINDA WHITE","7","L94-SOCAL GOLD","12","","RR","10B-112","","","au_9-11 RR","","","","","","","","","","",""
"25-Jul","2:40 PM","qtr final","EL TORO HS 1","115","L100-NORCAL BLACK","14","W103-LAMORINDA GOLD","8","124","139","10B-115","","","au_qtr final","","","","","","","","","","",""
"25-Jul","3:30 PM","qtr final","EL TORO HS 1","118","L106-STANFORD BLACK","6","W109-YOLO","8","127","139","10B-118","","","au_qtr final","","","","","","","","","","",""
"Sun, July 26","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","EL TORO HS 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","L to #","GMID","","","","","","","","","","","","","",""
"26-Jul","8:00 AM","semi","EL TORO HS 2","124","W106-SAN CLEMENTE BLACK","","W115-NORCAL BLACK","","133","130","10B-124","","10B-065semi","au_semi","","","","","","","","","","",""
