"Day 1","HOT! RESULTS","SUBMIT SCORES!","Quarter Lengths by Day","BRACKET BREAKER","","","","","","","","","","","","","","","","","","","","",""
"Thu, July 23","","","6-6-7-7","","","","","","","","","","","","","","","","","","","","","",""
"23-Jul","7:00 AM","Group H","VILLA PARK HS","2","H(8)-NORCAL TEAL","18","H(32)-VALLEY UNITED","2","","","14BQ-002","","","","","","","","","","","","","",""
"23-Jul","7:50 AM","Group G","VILLA PARK HS","5","G(7)-CHAWP","9","G(31)-CIU COAST","5","","","14BQ-005","","","","","","","","","","","","","",""
"23-Jul","8:40 AM","Group F","VILLA PARK HS","8","F(6)-PALOS VERDES BLUE","21","F(30)-TRI VALLEY TRITONS","2","","","14BQ-008","","","","","","","","","","","","","",""
"23-Jul","9:30 AM","Group E","VILLA PARK HS","11","E(5)-VNITED","12","E(29)-SAN CLEMENTE BLACK","4","","","14BQ-011","","","","","","","","","","","","","",""
"23-Jul","10:20 AM","Group H","VILLA PARK HS","14","H(17)-LA CITY UNITED","15","H(32)-VALLEY UNITED","4","","","14BQ-014","","","","","","","","","","","","","",""
"23-Jul","11:10 AM","Group G","VILLA PARK HS","17","G(18)-CORONADO","6","G(31)-CIU COAST","15","","","14BQ-017","","","","","","","","","","","","","",""
"23-Jul","12:00 PM","Group F","VILLA PARK HS","20","F(19)-CDM WHITE","23","F(30)-TRI VALLEY TRITONS","3","","","14BQ-020","","","","","","","","","","","","","",""
"23-Jul","12:50 PM","Group E","VILLA PARK HS","23","E(20)-CAL REPUBLIC","12","E(29)-SAN CLEMENTE BLACK","6","","","14BQ-023","","","","","","","","","","","","","",""
"23-Jul","1:40 PM","Group H","VILLA PARK HS","26","H(8)-NORCAL TEAL","8","H(17)-LA CITY UNITED","8","","","14BQ-026","","","","","","","","","","","","","",""
"23-Jul","2:30 PM","Group G","VILLA PARK HS","29","G(7)-CHAWP","11","G(18)-CORONADO","4","","","14BQ-029","","","","","","","","","","","","","",""
"23-Jul","3:20 PM","Group F","VILLA PARK HS","32","F(6)-PALOS VERDES BLUE","6","F(19)-CDM WHITE","8","","","14BQ-032","","","","","","","","","","","","","",""
"23-Jul","4:10 PM","Group E","VILLA PARK HS","35","E(5)-VNITED","14","E(20)-CAL REPUBLIC","12","","","14BQ-035","","","","","","","","","","","","","",""
"23-Jul","5:50 PM","2-3 cross","VILLA PARK HS","38","2nd H-NORCAL TEAL","6","3rd G-CORONADO","12","ni_U2","cu_N2","14BQ-038","","","","","","","","","","","","","",""
"23-Jul","6:40 PM","2-3 cross","VILLA PARK HS","41","2nd G-CIU COAST","19","3rd H-VALLEY UNITED","3","ni_T2","cu_M2","14BQ-041","","","","","","","","","","","","","",""
"23-Jul","7:30 PM","2-3 cross","VILLA PARK HS","44","2nd F-PALOS VERDES BLUE","10","3rd E-SAN CLEMENTE BLACK","5","ni_S2","cu_P2","14BQ-044","","","","","","","","","","","","","",""
"23-Jul","8:20 PM","2-3 cross","VILLA PARK HS","47","2nd E-CAL REPUBLIC","21","3rd F-TRI VALLEY TRITONS	","7","ni_R2","cu_O2","14BQ-047","","","","","","","","","","","","","",""
"","","","PORTOLA HS 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","W to #","L to #","GMID","","","","","","","","","","","","","",""
"23-Jul","7:00 AM","Group I","PORTOLA HS 2","3","I(9)-SAND CANYON","12","I(33)-LOYOLA","8","","","14BQ-003","","","","","","","","","","","","","",""
"23-Jul","7:50 AM","Group J","PORTOLA HS 2","6","J(10)-908 BLUE","15","J(34)-NAVY","11","","","14BQ-006","","","","","","","","","","","","","",""
"23-Jul","8:40 AM","Group K","PORTOLA HS 2","9","K(11)-SANTA CRUZ","14","K(35)-ORWP RED","3","","","14BQ-009","","","","","","","","","","","","","",""
"23-Jul","9:30 AM","Group L","PORTOLA HS 2","12","L(12)-STANFORD WHITE","17","L(36)-ROSE BOWL BLACK","4","","","14BQ-012","","","","","","","","","","","","","",""
"23-Jul","10:20 AM","Group I","PORTOLA HS 2","15","I(16)-CCU WHITE","7","I(33)-LOYOLA","5","","","14BQ-015","","","","","","","","","","","","","",""
"23-Jul","11:10 AM","Group J","PORTOLA HS 2","18","J(15)-NORTH IRVINE RED","21","J(34)-NAVY","13","","","14BQ-018","","","","","","","","","","","","","",""
"23-Jul","12:00 PM","Group K","PORTOLA HS 2","21","K(14)-TRILOGY","12","K(35)-ORWP RED","5","","","14BQ-021","","","","","","","","","","","","","",""
"23-Jul","12:50 PM","Group L","PORTOLA HS 2","24","L(13)-LOS ALAMITOS","19","L(36)-ROSE BOWL BLACK","4","","","14BQ-024","","","","","","","","","","","","","",""
"23-Jul","1:40 PM","Group I","PORTOLA HS 2","27","I(9)-SAND CANYON","15","I(16)-CCU WHITE","10","","","14BQ-027","","","","","","","","","","","","","",""
"23-Jul","2:30 PM","Group J","PORTOLA HS 2","30","J(10)-908 BLUE","12","J(15)-NORTH IRVINE RED","13","","","14BQ-030","","","","","","","","","","","","","",""
"23-Jul","3:20 PM","Group K","PORTOLA HS 2","33","K(11)-SANTA CRUZ","9.4","K(14)-TRILOGY","9.5","","","14BQ-033","","","","","","","","","","","","","",""
"23-Jul","4:10 PM","Group L","PORTOLA HS 2","36","L(12)-STANFORD WHITE","6","L(13)-LOS ALAMITOS","20","","","14BQ-036","","","","","","","","","","","","","",""
"23-Jul","5:50 PM","2-3 cross","PORTOLA HS 2","39","2nd I-CCU WHITE","10","3rd J-NAVY","11","ni_U1","cu_N3","14BQ-039","","","","","","","","","","","","","",""
"23-Jul","6:40 PM","2-3 cross","PORTOLA HS 2","42","2nd J-908 BLUE","11","3rd I-LOYOLA","10","ni_T1","cu_M3","14BQ-042","","","","","","","","","","","","","",""
"23-Jul","7:30 PM","2-3 cross","PORTOLA HS 2","45","2nd K-SANTA CRUZ","12","3rd L-ROSE BOWL BLACK","3","ni_S1","cu_P3","14BQ-045","","","","","","","","","","","","","",""
"23-Jul","8:20 PM","2-3 cross","PORTOLA HS 2","48","2nd L-STANFORD WHITE","18","3rd K-ORWP RED","6","ni_R1","cu_O3","14BQ-048","","","","","","","","","","","","","",""
"Fri, July 24","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","ni_N","ni_O","","","","","","","","","","","","","","","","","","","","","",""
"","","ni_N1(1stB)-SOUTH COAST WHITE","ni_O1(1stC)-SOCAL","","","","","","","","","","","","","","","","","","","","","",""
"","","ni_N2(1stG)-CHAWP","ni_O2(1stF)-CDM WHITE","","","","","","","","","","","","","","","","","","","","","",""
"","","ni_N3(1stJ)-NORTH IRVINE RED","ni_O3(1stK)-TRILOGY","","","","","","","","","","","","","","","","","","","","","",""
"","","ni_S","ni_T","","","","","","","","","","","","","","","","","","","","","",""
"","","ni_S1(W45)-SANTA CRUZ","ni_T1(W42)-908 BLUE","","","","","","","","","","","","","","","","","","","","","",""
"","","ni_S2(W44)-PALOS VERDES BLUE","ni_T2(W41)-CIU COAST","","","","","","","","","","","","","","","","","","","","","",""
"","","ni_S3(W43)-BURLINGAME","ni_T3(W40)-LA JOLLA C","","","","","","","","","","","","","","","","","","","","","",""
"","","","SADDLEBACK COLLEGE 1","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","W to #","L to #","GMID","","","","","","","","","","","","","",""
"24-Jul","7:00 AM","Group","SADDLEBACK COLLEGE 1","49","ni_O2(1stF)-CDM WHITE","3","ni_O3(1stK)-TRILOGY","11","","","14BQ-049","","","ni_Group","","","","","","","","","","",""
"24-Jul","7:50 AM","Group","SADDLEBACK COLLEGE 1","51","ni_U1(W39)-NAVY","7","ni_U2(W38)-CORONADO","16","","","14BQ-051","","","ni_Group","","","","","","","","","","",""
"24-Jul","8:40 AM","Group","SADDLEBACK COLLEGE 1","54","ni_M2(1stH)-LA CITY UNITED","13","ni_M3(1stI)-SAND CANYON","4","","","14BQ-054","","","ni_Group","","","","","","","","","","",""
"24-Jul","9:30 AM","Group","SADDLEBACK COLLEGE 1","57","ni_S1(W45)-SANTA CRUZ","8","ni_S2(W44)-PALOS VERDES BLUE","4","","","14BQ-057","","","ni_Group","","","","","","","","","","",""
"24-Jul","10:20 AM","Group","SADDLEBACK COLLEGE 1","60","ni_O1(1stC)-SOCAL","15","ni_O3(1stK)-TRILOGY","7","","","14BQ-060","","","ni_Group","","","","","","","","","","",""
"24-Jul","11:10 AM","Group","SADDLEBACK COLLEGE 1","63","ni_U1(W39)-NAVY","4","ni_U3(W37)-PAC","11","","","14BQ-063","","","ni_Group","","","","","","","","","","",""
"24-Jul","12:00 PM","Group","SADDLEBACK COLLEGE 1","66","ni_M1(1stA)-NSD STARS","11","ni_M3(1stI)-SAND CANYON","7","","","14BQ-066","","","ni_Group","","","","","","","","","","",""
"24-Jul","12:50 PM","Group","SADDLEBACK COLLEGE 1","69","ni_S1(W45)-SANTA CRUZ","13","ni_S3(W43)-BURLINGAME","2","","","14BQ-069","","","ni_Group","","","","","","","","","","",""
"24-Jul","1:40 PM","Group","SADDLEBACK COLLEGE 1","72","ni_O1(1stC)-SOCAL","16","ni_O2(1stF)-CDM WHITE","2","","","14BQ-072","","","ni_Group","","","","","","","","","","",""
"24-Jul","2:30 PM","Group","SADDLEBACK COLLEGE 1","75","ni_U2(W38)-CORONADO","7","ni_U3(W37)-PAC","5","","","14BQ-075","","","ni_Group","","","","","","","","","","",""
"24-Jul","3:20 PM","Group","SADDLEBACK COLLEGE 1","78","ni_M1(1stA)-NSD STARS","7","ni_M2(1stH)-LA CITY UNITED","6","","","14BQ-078","","","ni_Group","","","","","","","","","","",""
"24-Jul","4:10 PM","Group","SADDLEBACK COLLEGE 1","81","ni_S2(W44)-PALOS VERDES BLUE","12","ni_S3(W43)-BURLINGAME","4","","","14BQ-081","","","ni_Group","","","","","","","","","","",""
"24-Jul","6:40 PM","Play-in","SADDLEBACK COLLEGE 1","85","3rd ni_O-CDM WHITE","8","1st ni_U-CORONADO","9","89","105","14BQ-085","","","ni_Play-in","","","","","","","","","","",""
"24-Jul","7:30 PM","Play-in","SADDLEBACK COLLEGE 1","87","3rd ni_M-SAND CANYON","6","1st ni_S-SANTA CRUZ","9","98","102","14BQ-087","","","ni_Play-in","","","","","","","","","","",""
"","","","VILLA PARK HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","W to #","L to #","GMID","","","","","","","","","","","","","",""
"24-Jul","7:00 AM","Group","VILLA PARK HS","50","ni_P2(1stE)-VNITED","6","ni_P3(1stL)-LOS ALAMITOS","13","","","14BQ-050","","","ni_Group","","","","","","","","","","",""
"24-Jul","7:50 AM","Group","VILLA PARK HS","52","ni_T1(W42)-908 BLUE","6","ni_T2(W41)-CIU COAST","7","","","14BQ-052","","","ni_Group","","","","","","","","","","",""
"24-Jul","8:40 AM","Group","VILLA PARK HS","55","ni_N2(1stG)-CHAWP","13","ni_N3(1stJ)-NORTH IRVINE RED","6","","","14BQ-055","","","ni_Group","","","","","","","","","","",""
"24-Jul","9:30 AM","Group","VILLA PARK HS","58","ni_R1(W48)-STANFORD WHITE","6","ni_R2(W47)-CAL REPUBLIC","11","","","14BQ-058","","","ni_Group","","","","","","","","","","",""
"24-Jul","10:20 AM","Group","VILLA PARK HS","61","ni_P1(1stD)-BACK BAY","10","ni_P3(1stL)-LOS ALAMITOS","15","","","14BQ-061","","","ni_Group","","","","","","","","","","",""
"24-Jul","11:10 AM","Group","VILLA PARK HS","64","ni_T1(W42)-908 BLUE","20","ni_T3(W40)-LA JOLLA C","5","","","14BQ-064","","","ni_Group","","","","","","","","","","",""
"24-Jul","12:00 PM","Group","VILLA PARK HS","67","ni_N1(1stB)-SOUTH COAST WHITE","8","ni_N3(1stJ)-NORTH IRVINE RED","6","","","14BQ-067","","","ni_Group","","","","","","","","","","",""
"24-Jul","12:50 PM","Group","VILLA PARK HS","70","ni_R1(W48)-STANFORD WHITE","8","ni_R3(W46)-OCWPC RED","10","","","14BQ-070","","","ni_Group","","","","","","","","","","",""
"24-Jul","1:40 PM","Group","VILLA PARK HS","73","ni_P1(1stD)-BACK BAY","17","ni_P2(1stE)-VNITED","7","","","14BQ-073","","","ni_Group","","","","","","","","","","",""
"24-Jul","2:30 PM","Group","VILLA PARK HS","76","ni_T2(W41)-CIU COAST","13","ni_T3(W40)-LA JOLLA C","1","","","14BQ-076","","","ni_Group","","","","","","","","","","",""
"24-Jul","3:20 PM","Group","VILLA PARK HS","79","ni_N1(1stB)-SOUTH COAST WHITE","10","ni_N2(1stG)-CHAWP","12","","","14BQ-079","","","ni_Group","","","","","","","","","","",""
"24-Jul","4:10 PM","Group","VILLA PARK HS","82","ni_R2(W47)-CAL REPUBLIC","10","ni_R3(W46)-OCWPC RED","8","","","14BQ-082","","","ni_Group","","","","","","","","","","",""
"24-Jul","6:40 PM","Play-in","VILLA PARK HS","86","3rd ni_P-VNITED","8","1st ni_T-CIU COAST","9","95","99","14BQ-086","","","ni_Play-in","","","","","","","","","","",""
"24-Jul","7:30 PM","Play-in","VILLA PARK HS","88","3rd ni_N-NORTH IRVINE RED","12","1st ni_R-CAL REPUBLIC","5","92","96","14BQ-088","","","ni_Play-in","","","","","","","","","","",""
"","","cu_N","cu_O","","","","","","","","","","","","","","","","","","","","","",""
"","","cu_N1(L37)-SOVA","cu_O1(L46)-AMERICAN RIVER B","","","","","","","","","","","","","","","","","","","","","",""
"","","cu_N2(L38)-NORCAL TEAL","cu_O2(L47)-TRI VALLEY TRITONS	","","","","","","","","","","","","","","","","","","","","","",""
"","","cu_N3(L39)-CCU WHITE","cu_O3(L48)-ORWP RED","","","","","","","ni_","","","","","","","","","","","","","","",""
"","","","","","","","","","","cu_","","","","","","","","","","","","","","",""
"","","","TRABUCO HILLS HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","W to #","L to #","GMID","","","","","","","","","","","","","",""
"24-Jul","7:00 AM","Group","TRABUCO HILLS HS","53","cu_M2(L41)-VALLEY UNITED","15","cu_M3(L42)-LOYOLA","2","","","14BQ-053","","","cu_Group","","","","","","","","","","",""
"24-Jul","7:50 AM","Group","TRABUCO HILLS HS","56","cu_N2(L38)-NORCAL TEAL","12","cu_N3(L39)-CCU WHITE","6","","","14BQ-056","","","cu_Group","","","","","","","","","","",""
"24-Jul","8:40 AM","Group","TRABUCO HILLS HS","59","cu_O2(L47)-TRI VALLEY TRITONS	","4","cu_O3(L48)-ORWP RED","14","","","14BQ-059","","","cu_Group","","","","","","","","","","",""
"24-Jul","9:30 AM","Group","TRABUCO HILLS HS","62","cu_P2(L44)-SAN CLEMENTE BLACK","9","cu_P3(L45)-ROSE BOWL BLACK","1","","","14BQ-062","","","cu_Group","","","","","","","","","","",""
"24-Jul","10:20 AM","Group","TRABUCO HILLS HS","65","cu_M1(L40)-BREA OLINDA","11","cu_M3(L42)-LOYOLA","2","","","14BQ-065","","","cu_Group","","","","","","","","","","",""
"24-Jul","11:10 AM","Group","TRABUCO HILLS HS","68","cu_N1(L37)-SOVA","14","cu_N3(L39)-CCU WHITE","8","","","14BQ-068","","","cu_Group","","","","","","","","","","",""
"24-Jul","12:00 PM","Group","TRABUCO HILLS HS","71","cu_O1(L46)-AMERICAN RIVER B","4","cu_O3(L48)-ORWP RED","8","","","14BQ-071","","","cu_Group","","","","","","","","","","",""
"24-Jul","12:50 PM","Group","TRABUCO HILLS HS","74","cu_P1(L43)-MID PEN","6","cu_P3(L45)-ROSE BOWL BLACK","3","","","14BQ-074","","","cu_Group","","","","","","","","","","",""
"24-Jul","1:40 PM","Group","TRABUCO HILLS HS","77","cu_M1(L40)-BREA OLINDA","15","cu_M2(L41)-VALLEY UNITED","2","","","14BQ-077","","","cu_Group","","","","","","","","","","",""
"24-Jul","2:30 PM","Group","TRABUCO HILLS HS","80","cu_N1(L37)-SOVA","9","cu_N2(L38)-NORCAL TEAL","16","","","14BQ-080","","","cu_Group","","","","","","","","","","",""
"24-Jul","3:20 PM","Group","TRABUCO HILLS HS","83","cu_O1(L46)-AMERICAN RIVER B","8","cu_O2(L47)-TRI VALLEY TRITONS	","6","","","14BQ-083","","","cu_Group","","","","","","","","","","",""
"24-Jul","4:10 PM","Group","TRABUCO HILLS HS","84","cu_P1(L43)-MID PEN","3","cu_P2(L44)-SAN CLEMENTE BLACK","8","","","14BQ-084","","","cu_Group","","","","","","","","","","",""
"Sat, July 25","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","ANAHEIM HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","W to #","L to #","GMID","","","","","","","","","","","","","",""
"25-Jul","8:00 AM","5-8 v 9-12","ANAHEIM HS","89","2nd ni_P-BACK BAY","15","W85-CORONADO","9","107","113","14BQ-089","","","ni_5-8 v 9-12","","","","","","","","","","",""
"25-Jul","9:00 AM","5-8 v 9-12","ANAHEIM HS","92","2nd ni_M-LA CITY UNITED","6","W88-NORTH IRVINE RED","11","107","113","14BQ-092","","","ni_5-8 v 9-12","","","","","","","","","","",""
"25-Jul","10:00 AM","5-8 v 9-12","ANAHEIM HS","95","2nd ni_O-TRILOGY","6","W86-CIU COAST","3","110","116","14BQ-095","","","ni_5-8 v 9-12","","","","","","","","","","",""
"25-Jul","11:00 AM","5-8 v 9-12","ANAHEIM HS","98","2nd ni_N-SOUTH COAST WHITE","4","W87-SANTA CRUZ","1","110","116","14BQ-098","","","ni_5-8 v 9-12","","","","","","","","","","",""
"25-Jul","12:00 PM","1-2 v 3-4","ANAHEIM HS","101","1st ni_N-CHAWP","4","1st ni_O-SOCAL","11","132","119","14BQ-101","","","ni_1-2 v 3-4","","","","","","","","","","",""
"25-Jul","1:00 PM","1-2 v 3-4","ANAHEIM HS","104","1st ni_M-NSD STARS","5","1st ni_P-LOS ALAMITOS","18","131","122","14BQ-104","","","ni_1-2 v 3-4","","","","","","","","","","",""
"25-Jul","2:00 PM","5-6 v 7-8","ANAHEIM HS","107","W89-BACK BAY","19","W92-NORTH IRVINE RED","8","119","140","14BQ-107","","","ni_5-6 v 7-8","","","","","","","","","","",""
"25-Jul","3:00 PM","5-6 v 7-8","ANAHEIM HS","110","W95-TRILOGY","2","W98-SOUTH COAST WHITE","4","122","140","14BQ-110","","","ni_5-6 v 7-8","","","","","","","","","","",""
"25-Jul","4:00 PM","9-12 semi","ANAHEIM HS","113","L92-LA CITY UNITED","11","L89-CORONADO","13","138","137","14BQ-113","","","ni_9-12 semi","","","","","","","","","","",""
"25-Jul","5:00 PM","9-12 semi","ANAHEIM HS","116","L98-SANTA CRUZ","9","L95-CIU COAST","7","138","137","14BQ-116","","","ni_9-12 semi","","","","","","","","","","",""
"25-Jul","6:00 PM","Play-in","ANAHEIM HS","119","L101-CHAWP","11.4","W107-BACK BAY","11.2","131","141","14BQ-119","","","ni_Play-in","","","","","","","","","","",""
"25-Jul","7:00 PM","Play-in","ANAHEIM HS","122","L104-NSD STARS","11","W110-SOUTH COAST WHITE","10","132","141","14BQ-122","","","ni_Play-in","","","","","","","","","","",""
"","","","VILLA PARK HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","W to #","L to #","GMID","","","","","","","","","","","","","",""
"25-Jul","8:00 AM","21-24 RR","VILLA PARK HS","90","3rd ni_T-LA JOLLA C","5","3rd ni_S-BURLINGAME","10","","","14BQ-090","","","ni_21-24 RR","","","","","","","","","","",""
"25-Jul","9:00 AM","21-24 RR","VILLA PARK HS","93","3rd ni_U-NAVY","7","3rd ni_R-STANFORD WHITE","8","","","14BQ-093","","","ni_21-24 RR","","","","","","","","","","",""
"25-Jul","10:00 AM","13-20 qtr","VILLA PARK HS","96","L88-CAL REPUBLIC","8","2nd ni_U-PAC","9","114","117","14BQ-096","","","ni_13-20 qtr","","","","","","","","","","",""
"25-Jul","11:00 AM","13-20 qtr","VILLA PARK HS","99","L86-VNITED","13","2nd ni_S-PALOS VERDES BLUE","8","114","117","14BQ-099","","","ni_13-20 qtr","","","","","","","","","","",""
"25-Jul","12:00 PM","13-20 qtr","VILLA PARK HS","102","L87-SAND CANYON","9","2nd ni_T-908 BLUE","18","120","123","14BQ-102","","","ni_13-20 qtr","","","","","","","","","","",""
"25-Jul","1:00 PM","13-20 qtr","VILLA PARK HS","105","L85-CDM WHITE","14","2nd ni_R-OCWPC RED","10","120","123","14BQ-105","","","ni_13-20 qtr","","","","","","","","","","",""
"25-Jul","2:00 PM","21-24 RR","VILLA PARK HS","108","3rd ni_U-NAVY","11","3rd ni_S-BURLINGAME","8","","","14BQ-108","","","ni_21-24 RR","","","","","","","","","","",""
"25-Jul","3:00 PM","21-24 RR","VILLA PARK HS","111","3rd ni_T-LA JOLLA C","4","3rd ni_R-STANFORD WHITE","18","","","14BQ-111","","","ni_21-24 RR","","","","","","","","","","",""
"25-Jul","4:00 PM","13-16 semi","VILLA PARK HS","114","W96-PAC","5","W99-VNITED","12","135","134","14BQ-114","","","ni_13-16 semi","","","","","","","","","","",""
"25-Jul","5:00 PM","17-20 semi","VILLA PARK HS","117","L99-PALOS VERDES BLUE","9","L96-CAL REPUBLIC","14","129","128","14BQ-117","","","ni_17-20 semi","","","","","","","","","","",""
"25-Jul","6:00 PM","13-16 semi","VILLA PARK HS","120","W102-908 BLUE","12","W105-CDM WHITE","7","135","134","14BQ-120","","","ni_13-16 semi","","","","","","","","","","",""
"25-Jul","7:00 PM","17-20 semi","VILLA PARK HS","123","L105-OCWPC RED","7","L102-SAND CANYON","12","129","128","14BQ-123","","","ni_17-20 semi","","","","","","","","","","",""
"","","","TRABUCO HILLS HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","W to #","L to #","GMID","","","","","","","","","","","","","",""
"25-Jul","8:00 AM","5-8 v 9-12","TRABUCO HILLS HS","91","2nd cu_P-MID PEN","16","3rd cu_O-TRI VALLEY TRITONS","4","109","115","14BQ-091","","","cu_5-8 v 9-12","","","","","","","","","","",""
"25-Jul","9:00 AM","5-8 v 9-12","TRABUCO HILLS HS","94","2nd cu_O-AMERICAN RIVER B","6","3rd cu_P-ROSE BOWL BLACK","7","112","118","14BQ-094","","","cu_5-8 v 9-12","","","","","","","","","","",""
"25-Jul","10:00 AM","5-8 v 9-12","TRABUCO HILLS HS","97","2nd cu_M-VALLEY UNITED","11","3rd cu_N-CCU WHITE","10","109","115","14BQ-097","","","cu_5-8 v 9-12","","","","","","","","","","",""
"25-Jul","11:00 AM","5-8 v 9-12","TRABUCO HILLS HS","100","2nd cu_N-SOVA","16.0","3rd cu_M-LOYOLA","16.1","112","118","14BQ-100","","","cu_5-8 v 9-12","","","","","","","","","","",""
"25-Jul","12:00 PM","1-2 v 3-4","TRABUCO HILLS HS","103","1st cu_N-NORCAL TEAL","15","1st cu_O-ORWP RED","10","130","121","14BQ-103","","","cu_1-2 v 3-4","","","","","","","","","","",""
"25-Jul","1:00 PM","1-2 v 3-4","TRABUCO HILLS HS","106","1st cu_M-BREA OLINDA","16","1st cu_P-SAN CLEMENTE BLACK","9","127","124","14BQ-106","","","cu_1-2 v 3-4","","","","","","","","","","",""
"25-Jul","2:00 PM","5-6 v 7-8","TRABUCO HILLS HS","109","W91-MID PEN","9","W97-VALLEY UNITED","12","121","142","14BQ-109","","","cu_5-6 v 7-8","","","","","","","","","","",""
