"Day 1","HOT! RESULTS","SUBMIT SCORES!","Quarter Lengths by Day","BRACKET BREAKER","","","","","","","","","","","","","","","","","","","","",""
"Thu, July 23","","","6-6-7-7","","","","","","","","","","","","","","","","","","","","","",""
"23-Jul","7:50 AM","Group","LONG BEACH CC 1","6","21-AETOS","15","28-VNITED A","9","26","30","16B-006","","","","","","","","","","","","","",""
"23-Jul","8:40 AM","Group","LONG BEACH CC 1","10","5-SD DONS","7","44-KERN PREMIER","5","34","38","16B-010","","","","","","","","","","","","","",""
"23-Jul","9:30 AM","Group","LONG BEACH CC 1","14","20-IMPERIAL","11","29-SANTA CRUZ","7","34","38","16B-014","","","","","","","","","","","","","",""
"23-Jul","10:20 AM","Group","LONG BEACH CC 1","18","6-NEWPORT BEACH BLUE","22","43-LYONS AQUATICS","4","42","46","16B-018","","","","","","","","","","","","","",""
"23-Jul","11:10 AM","Group","LONG BEACH CC 1","22","19-MISSION","7","30-LB SHORE RED","10","42","46","16B-022","","","","","","","","","","","","","",""
"23-Jul","12:00 PM","Group","LONG BEACH CC 1","26","W2-ELMHURST","3","W6-AETOS","7","","49","16B-026","","","","","","","","","","","","","",""
"23-Jul","12:50 PM","Group","LONG BEACH CC 1","30","L2-KEARNS","4","L6-VNITED A","15","50","","16B-030","","","","","","","","","","","","","",""
"23-Jul","1:40 PM","Group","LONG BEACH CC 1","34","W10-SD DONS","11","W14-IMPERIAL","13","","58","16B-034","","","","","","","","","","","","","",""
"23-Jul","2:30 PM","Group","LONG BEACH CC 1","38","L10-KERN PREMIER","7","L14-SANTA CRUZ","13","54","","16B-038","","","","","","","","","","","","","",""
"23-Jul","3:20 PM","Group","LONG BEACH CC 1","42","W18-NEWPORT BEACH BLUE","20","W22-LB SHORE RED","4","","54","16B-042","","","","","","","","","","","","","",""
"23-Jul","4:10 PM","Group","LONG BEACH CC 1","46","L18-LYONS AQUATICS","5","L22-MISSION","15","58","","16B-046","","","","","","","","","","","","","",""
"23-Jul","5:50 PM","2-3 cross","LONG BEACH CC 1","50","L25-ROSE BOWL RED","12","W30-VNITED A","11","","","16B-050","","","","","","","","","","","","","",""
"23-Jul","6:40 PM","2-3 cross","LONG BEACH CC 1","54","L42-LB SHORE RED","7","W38-SANTA CRUZ","6","","","16B-054","","","","","","","","","","","","","",""
"23-Jul","7:30 PM","2-3 cross","LONG BEACH CC 1","58","L34-SD DONS","10","W46-MISSION","8","","","16B-058","","","","","","","","","","","","","",""
"","","","SERVITE HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"23-Jul","7:00 AM","Group","SERVITE HS","3","9-SANTA BARBARA WPC A","11","40-PEGASUS BLUE","2","27","31","16B-003","","","","","","","","","","","","","",""
"23-Jul","7:50 AM","Group","SERVITE HS","7","16-PATRIOT NAVY","14","33-HONOLULU A","8","27","31","16B-007","","","","","","","","","","","","","",""
"23-Jul","8:40 AM","Group","SERVITE HS","11","7-CIU GOLD","9","42-CHICAGO PARK","5","35","39","16B-011","","","","","","","","","","","","","",""
"23-Jul","9:30 AM","Group","SERVITE HS","15","18-LA JOLLA UNITED B","12","31-CLOVIS A","7","35","39","16B-015","","","","","","","","","","","","","",""
"23-Jul","10:20 AM","Group","SERVITE HS","19","8-VANGUARD BLUE","25","41-CLOVIS RED","4","43","47","16B-019","","","","","","","","","","","","","",""
"23-Jul","11:10 AM","Group","SERVITE HS","23","17-680 RED","10","32-AMERICAN RIVER BLUE","9","43","47","16B-023","","","","","","","","","","","","","",""
"23-Jul","12:00 PM","Group","SERVITE HS","27","W3-SANTA BARBARA WPC A","10","W7-PATRIOT NAVY","12","","52","16B-027","","","","","","","","","","","","","",""
"23-Jul","12:50 PM","Group","SERVITE HS","31","L3-PEGASUS BLUE","6","L7-HONOLULU A","10","51","","16B-031","","","","","","","","","","","","","",""
"23-Jul","1:40 PM","Group","SERVITE HS","35","W11-CIU GOLD","15","W15-LA JOLLA UNITED B","9","","59","16B-035","","","","","","","","","","","","","",""
"23-Jul","2:30 PM","Group","SERVITE HS","39","L11-CHICAGO PARK","7","L15-CLOVIS A","10","55","","16B-039","","","","","","","","","","","","","",""
"23-Jul","3:20 PM","Group","SERVITE HS","43","W19-VANGUARD BLUE","15","W23-680 RED","9","","55","16B-043","","","","","","","","","","","","","",""
"23-Jul","4:10 PM","Group","SERVITE HS","47","L19-CLOVIS RED","6","L23-AMERICAN RIVER BLUE","11","59","","16B-047","","","","","","","","","","","","","",""
"23-Jul","5:50 PM","2-3 cross","SERVITE HS","51","L28-CC UNITED BLACK","10","W31-HONOLULU A","7","","","16B-051","","","","","","","","","","","","","",""
"23-Jul","6:40 PM","2-3 cross","SERVITE HS","55","L43-680 RED","10","W39-CLOVIS A","3","","","16B-055","","","","","","","","","","","","","",""
"23-Jul","7:30 PM","2-3 cross","SERVITE HS","59","L35-LA JOLLA UNITED B","11","W47-AMERICAN RIVER BLUE","7","","","16B-059","","","","","","","","","","","","","",""
"","","","SONORA HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"23-Jul","7:00 AM","Group","SONORA HS","4","10-BERKELEY","21","39-MIAMI RIPTIDES","3","28","32","16B-004","","","","","","","","","","","","","",""
"23-Jul","7:50 AM","Group","SONORA HS","8","15-CC UNITED BLACK","16","34-NORTHWEST","5","28","32","16B-008","","","","","","","","","","","","","",""
"23-Jul","8:40 AM","Group","SONORA HS","12","11-LA PREMIER","13","38-CC UNITED BLUE B","4","36","40","16B-012","","","","","","","","","","","","","",""
"23-Jul","9:30 AM","Group","SONORA HS","16","14-LAMORINDA A","19","35-TOPAZ TSUNAMI","5","36","40","16B-016","","","","","","","","","","","","","",""
"23-Jul","10:20 AM","Group","SONORA HS","20","12-TROJAN CARDINAL","10","37-LONGHORN","6","44","48","16B-020","","","","","","","","","","","","","",""
"23-Jul","11:10 AM","Group","SONORA HS","24","13-GREENWICH BLUE","18","36-NARROWS","4","44","48","16B-024","","","","","","","","","","","","","",""
"23-Jul","12:00 PM","Group","SONORA HS","28","W4-BERKELEY","14","W8-CC UNITED BLACK","8","","51","16B-028","","","","","","","","","","","","","",""
"23-Jul","12:50 PM","Group","SONORA HS","32","L4-MIAMI RIPTIDES","9","L8-NORTHWEST","8","52","","16B-032","","","","","","","","","","","","","",""
"23-Jul","1:40 PM","Group","SONORA HS","36","W12-LA PREMIER","11","W16-LAMORINDA A","13","","60","16B-036","","","","","","","","","","","","","",""
"23-Jul","2:30 PM","Group","SONORA HS","40","L12-CC UNITED BLUE B","12","L16-TOPAZ TSUNAMI","7","56","","16B-040","","","","","","","","","","","","","",""
"23-Jul","3:20 PM","Group","SONORA HS","44","W20-TROJAN CARDINAL","9","W24-GREENWICH BLUE","7","","56","16B-044","","","","","","","","","","","","","",""
"23-Jul","4:10 PM","Group","SONORA HS","48","L20-LONGHORN","9","L24-NARROWS","7","60","","16B-048","","","","","","","","","","","","","",""
"23-Jul","5:50 PM","2-3 cross","SONORA HS","52","L27-SANTA BARBARA WPC A","24","W32-MIAMI RIPTIDES","10","","","16B-052","","","","","","","","","","","","","",""
"23-Jul","6:40 PM","2-3 cross","SONORA HS","56","L44-GREENWICH BLUE","12","W40-CC UNITED BLUE B","6","","","16B-056","","","","","","","","","","","","","",""
"23-Jul","7:30 PM","2-3 cross","SONORA HS","60","L36-LA PREMIER","9","W48-LONGHORN","10","","","16B-060","","","","","","","","","","","","","",""
"Fri, July 24","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_N","pt_O","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_N1(W41)-LA JOLLA UNITED NAVY","pt_O1(W25)-STANFORD RED","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_N2(W35)-CIU GOLD","pt_O2(W42)-NEWPORT BEACH BLUE","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_N3(W28)-BERKELEY","pt_O3(W36)-LAMORINDA A","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_S","pt_T","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_S1(W60)-LONGHORN","pt_T1(W51)-CC UNITED BLACK","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_S2(W54)-LB SHORE RED","pt_T2(W59)-LA JOLLA UNITED B","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_S3(W50)-ROSE BOWL RED","pt_T3(W53)-SAND CANYON BLACK","","","","","","","","","","","","","","","","","","","","","",""
"","","au_N","au_O","","","","","","","","","","","","","","","","","","","","","",""
"","","au_N1(L57)-GREENWICH WHITE","au_O1(L49)-ELMHURST","","","","","","","","","","","","","","","","","","","","","",""
"","","au_N2(L55)-CLOVIS A","au_O2(L58)-MISSION","","","","","","","","","","","","","","","","","","","","","",""
"","","au_N3(L52)-MIAMI RIPTIDES","au_O3(L56)-CC UNITED BLUE B","","","","","","","","","","","","","","","","","","","","","",""
"","","au_S","au_T","","","","","","","","","","","","","","","","","","","","","",""
"","","au_S1(L40)-TOPAZ TSUNAMI","au_T1(L32)-NORTHWEST","","","","","","","","","","","","","","","","","","","","","",""
"","","au_S2(L46)-LYONS AQUATICS","au_T2(L39)-CHICAGO PARK","","","","","","","","","","","","","","","","","","","","","",""
"","","au_S3(L29)-NIPC","au_T3(L45)-HONOLULU B","","","","","","","","","","","","","","","","","","","","","",""
"","","","FULLERTON COLLEGE","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"24-Jul","7:00 AM","Group","FULLERTON COLLEGE","61","pt_M2(W43)-VANGUARD BLUE","6","pt_M3(W27)-PATRIOT NAVY","8","","","16B-061","","","pt_Group","","","","","","","","","","",""
"24-Jul","7:50 AM","Group","FULLERTON COLLEGE","65","pt_N2(W35)-CIU GOLD","4","pt_N3(W28)-BERKELEY","9","","","16B-065","","","pt_Group","","","","","","","","","","",""
"24-Jul","8:40 AM","Group","FULLERTON COLLEGE","69","pt_S1(W60)-LONGHORN","9","pt_S2(W54)-LB SHORE RED","17","","","16B-069","","","pt_Group","","","","","","","","","","",""
"24-Jul","9:30 AM","Group","FULLERTON COLLEGE","73","pt_R1(W56)-GREENWICH BLUE","11","pt_R2(W58)-SD DONS","7","","","16B-073","","","pt_Group","","","","","","","","","","",""
"24-Jul","10:20 AM","Group","FULLERTON COLLEGE","77","pt_M1(W33)-SD SHORES BLACK","10","pt_M3(W27)-PATRIOT NAVY","12","","","16B-077","","","pt_Group","","","","","","","","","","",""
"24-Jul","11:10 AM","Group","FULLERTON COLLEGE","81","pt_N1(W41)-LA JOLLA UNITED NAVY","8","pt_N3(W28)-BERKELEY","9","","","16B-081","","","pt_Group","","","","","","","","","","",""
"24-Jul","12:00 PM","Group","FULLERTON COLLEGE","85","pt_S1(W60)-LONGHORN","8","pt_S3(W50)-ROSE BOWL RED","11","","","16B-085","","","pt_Group","","","","","","","","","","",""
"24-Jul","12:50 PM","Group","FULLERTON COLLEGE","89","pt_R1(W56)-GREENWICH BLUE","8","pt_R3(W49)-TEXAS THUNDER BLACK","12","","","16B-089","","","pt_Group","","","","","","","","","","",""
"24-Jul","1:40 PM","Group","FULLERTON COLLEGE","93","pt_M1(W33)-SD SHORES BLACK","12","pt_M2(W43)-VANGUARD BLUE","9","","","16B-093","","","pt_Group","","","","","","","","","","",""
"24-Jul","2:30 PM","Group","FULLERTON COLLEGE","97","pt_N1(W41)-LA JOLLA UNITED NAVY","7","pt_N2(W35)-CIU GOLD","6","","","16B-097","","","pt_Group","","","","","","","","","","",""
"24-Jul","3:20 PM","Group","FULLERTON COLLEGE","101","pt_S2(W54)-LB SHORE RED","9","pt_S3(W50)-ROSE BOWL RED","12","","","16B-101","","","pt_Group","","","","","","","","","","",""
"24-Jul","4:10 PM","Group","FULLERTON COLLEGE","105","pt_R2(W58)-SD DONS","13","pt_R3(W49)-TEXAS THUNDER BLACK","14","","","16B-105","","","pt_Group","","","","","","","","","","",""
"24-Jul","6:40 PM","Play-in","FULLERTON COLLEGE","109","3rd pt_M-VANGUARD BLUE","15","1st pt_S-ROSE BOWL RED","5","129","134","16B-109","","","pt_Play-in","","","","","","","","","","",""
"24-Jul","7:30 PM","Play-in","FULLERTON COLLEGE","113","3rd pt_N-CIU GOLD","10","1st pt_R-TEXAS THUNDER BLACK","7","121","126","16B-113","","","pt_Play-in","","","","","","","","","","",""
"","","","LONG BEACH CC 1","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"24-Jul","7:00 AM","Group","LONG BEACH CC 1","62","pt_O2(W42)-NEWPORT BEACH BLUE","12","pt_O3(W36)-LAMORINDA A","6","","","16B-062","","","pt_Group","","","","","","","","","","",""
"24-Jul","7:50 AM","Group","LONG BEACH CC 1","66","pt_P2(W34)-IMPERIAL","12","pt_P3(W44)-TROJAN CARDINAL","11","","","16B-066","","","pt_Group","","","","","","","","","","",""
"24-Jul","8:40 AM","Group","LONG BEACH CC 1","70","pt_U1(W52)-SANTA BARBARA WPC A","12","pt_U2(W55)-680 RED","9","","","16B-070","","","pt_Group","","","","","","","","","","",""
"24-Jul","9:30 AM","Group","LONG BEACH CC 1","74","pt_T1(W51)-CC UNITED BLACK","12","pt_T2(W59)-LA JOLLA UNITED B","7","","","16B-074","","","pt_Group","","","","","","","","","","",""
"24-Jul","10:20 AM","Group","LONG BEACH CC 1","78","pt_O1(W25)-STANFORD RED","13","pt_O3(W36)-LAMORINDA A","8","","","16B-078","","","pt_Group","","","","","","","","","","",""
"24-Jul","11:10 AM","Group","LONG BEACH CC 1","82","pt_P1(W26)-AETOS","8","pt_P3(W44)-TROJAN CARDINAL","7","","","16B-082","","","pt_Group","","","","","","","","","","",""
"24-Jul","12:00 PM","Group","LONG BEACH CC 1","86","pt_U1(W52)-SANTA BARBARA WPC A","11","pt_U3(W57)-SAN JOSE FOUNDATION","7","","","16B-086","","","pt_Group","","","","","","","","","","",""
"24-Jul","12:50 PM","Group","LONG BEACH CC 1","90","pt_T1(W51)-CC UNITED BLACK","13","pt_T3(W53)-SAND CANYON BLACK","9","","","16B-090","","","pt_Group","","","","","","","","","","",""
"24-Jul","1:40 PM","Group","LONG BEACH CC 1","94","pt_O1(W25)-STANFORD RED","3","pt_O2(W42)-NEWPORT BEACH BLUE","6","","","16B-094","","","pt_Group","","","","","","","","","","",""
"24-Jul","2:30 PM","Group","LONG BEACH CC 1","98","pt_P1(W26)-AETOS","5","pt_P2(W34)-IMPERIAL","13","","","16B-098","","","pt_Group","","","","","","","","","","",""
"24-Jul","3:20 PM","Group","LONG BEACH CC 1","102","pt_U2(W55)-680 RED","6","pt_U3(W57)-SAN JOSE FOUNDATION","7","","","16B-102","","","pt_Group","","","","","","","","","","",""
"24-Jul","4:10 PM","Group","LONG BEACH CC 1","106","pt_T2(W59)-LA JOLLA UNITED B","10.4","pt_T3(W53)-SAND CANYON BLACK","10.2","","","16B-106","","","pt_Group","","","","","","","","","","",""
"24-Jul","6:40 PM","Play-in","LONG BEACH CC 1","110","3rd pt_O-LAMORINDA A","9","1st pt_U-SANTA BARBARA WPC A","13","117","138","16B-110","","","pt_Play-in","","","","","","","","","","",""
"24-Jul","7:30 PM","Play-in","LONG BEACH CC 1","114","3rd pt_P-TROJAN CARDINAL","6","1st pt_T-CC UNITED BLACK","8","125","130","16B-114","","","pt_Play-in","","","","","","","","","","",""
"","","","SERVITE HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"24-Jul","7:00 AM","Group","SERVITE HS","63","au_S1(L40)-TOPAZ TSUNAMI","10","au_S2(L46)-LYONS AQUATICS","9","","","16B-063","","","au_Group","","","","","","","","","","",""
"24-Jul","7:50 AM","Group","SERVITE HS","67","au_R1(L48)-NARROWS","7","au_R2(L38)-KERN PREMIER","11","","","16B-067","","","au_Group","","","","","","","","","","",""
"24-Jul","8:40 AM","Group","SERVITE HS","71","au_M2(L59)-AMERICAN RIVER BLUE","9","au_M3(L51)-HONOLULU A","10","","","16B-071","","","au_Group","","","","","","","","","","",""
"24-Jul","9:30 AM","Group","SERVITE HS","75","au_N2(L55)-CLOVIS A","15","au_N3(L52)-MIAMI RIPTIDES","13","","","16B-075","","","au_Group","","","","","","","","","","",""
"24-Jul","10:20 AM","Group","SERVITE HS","79","au_S1(L40)-TOPAZ TSUNAMI","13","au_S3(L29)-NIPC","7","","","16B-079","","","au_Group","","","","","","","","","","",""
"24-Jul","11:10 AM","Group","SERVITE HS","83","au_R1(L48)-NARROWS","14","au_R3(L30)-KEARNS","8","","","16B-083","","","au_Group","","","","","","","","","","",""
"24-Jul","12:00 PM","Group","SERVITE HS","87","au_M1(L53)-CAPITAL","8.3","au_M3(L51)-HONOLULU A","8.5","","","16B-087","","","au_Group","","","","","","","","","","",""
"24-Jul","12:50 PM","Group","SERVITE HS","91","au_N1(L57)-GREENWICH WHITE","10","au_N3(L52)-MIAMI RIPTIDES","6","","","16B-091","","","au_Group","","","","","","","","","","",""
"24-Jul","1:40 PM","Group","SERVITE HS","95","au_S2(L46)-LYONS AQUATICS","11","au_S3(L29)-NIPC","3","","","16B-095","","","au_Group","","","","","","","","","","",""
"24-Jul","2:30 PM","Group","SERVITE HS","99","au_R2(L38)-KERN PREMIER","11","au_R3(L30)-KEARNS","6","","","16B-099","","","au_Group","","","","","","","","","","",""
"24-Jul","3:20 PM","Group","SERVITE HS","103","au_M1(L53)-CAPITAL","9","au_M2(L59)-AMERICAN RIVER BLUE","8","","","16B-103","","","au_Group","","","","","","","","","","",""
"24-Jul","4:10 PM","Group","SERVITE HS","107","au_N1(L57)-GREENWICH WHITE","7","au_N2(L55)-CLOVIS A","8","","","16B-107","","","au_Group","","","","","","","","","","",""
"24-Jul","6:40 PM","Play-in","SERVITE HS","111","3rd au_M-AMERICAN RIVER BLUE","12","1st au_S-TOPAZ TSUNAMI	","3","131","136","16B-111","","","au_Play-in","","","","","","","","","","",""
"24-Jul","7:30 PM","Play-in","SERVITE HS","115","3rd au_N-MIAMI RIPTIDES","8","1st au_R-KERN PREMIER","10","123","128","16B-115","","","au_Play-in","","","","","","","","","","",""
"","","","SONORA HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"24-Jul","7:00 AM","Group","SONORA HS","64","au_U1(L31)-PEGASUS BLUE","8","au_U2(L47)-CLOVIS RED","7","","","16B-064","","","au_Group","","","","","","","","","","",""
"24-Jul","7:50 AM","Group","SONORA HS","68","au_T1(L32)-NORTHWEST","10","au_T2(L39)-CHICAGO PARK","4","","","16B-068","","","au_Group","","","","","","","","","","",""
"24-Jul","8:40 AM","Group","SONORA HS","72","au_O2(L58)-MISSION","8","au_O3(L56)-CC UNITED BLUE B","9","","","16B-072","","","au_Group","","","","","","","","","","",""
"24-Jul","9:30 AM","Group","SONORA HS","76","au_P2(L54)-SANTA CRUZ","6","au_P3(L60)-LA PREMIER","11","","","16B-076","","","au_Group","","","","","","","","","","",""
"24-Jul","10:20 AM","Group","SONORA HS","80","au_U1(L31)-PEGASUS BLUE","18","au_U3(L37)-BARCELONA LIONS","1","","","16B-080","","","au_Group","","","","","","","","","","",""
"24-Jul","11:10 AM","Group","SONORA HS","84","au_T1(L32)-NORTHWEST","10","au_T3(L45)-HONOLULU B","7","","","16B-084","","","au_Group","","","","","","","","","","",""
"24-Jul","12:00 PM","Group","SONORA HS","88","au_O1(L49)-ELMHURST","4","au_O3(L56)-CC UNITED BLUE B","10","","","16B-088","","","au_Group","","","","","","","","","","",""
"24-Jul","12:50 PM","Group","SONORA HS","92","au_P1(L50)-VNITED A","5","au_P3(L60)-LA PREMIER","4","","","16B-092","","","au_Group","","","","","","","","","","",""
"24-Jul","1:40 PM","Group","SONORA HS","96","au_U2(L47)-CLOVIS RED","12","au_U3(L37)-BARCELONA LIONS","4","","","16B-096","","","au_Group","","","","","","","","","","",""
"24-Jul","2:30 PM","Group","SONORA HS","100","au_T2(L39)-CHICAGO PARK","9","au_T3(L45)-HONOLULU B","10","","","16B-100","","","au_Group","","","","","","","","","","",""
"24-Jul","3:20 PM","Group","SONORA HS","104","au_O1(L49)-ELMHURST","2","au_O2(L58)-MISSION","7","","","16B-104","","","au_Group","","","","","","","","","","",""
"24-Jul","4:10 PM","Group","SONORA HS","108","au_P1(L50)-VNITED A","6","au_P2(L54)-SANTA CRUZ","7","","","16B-108","","","au_Group","","","","","","","","","","",""
"24-Jul","6:40 PM","Play-in","SONORA HS","112","3rd au_O-ELMHURST","7","1st au_U-PEGASUS BLUE","9","119","140","16B-112","","","au_Play-in","","","","","","","","","","",""
"24-Jul","7:30 PM","Play-in","SONORA HS","116","3rd au_P-VNITED A","11","1st au_T-NORTHWEST","6","127","132","16B-116","","","au_Play-in","","","","","","","","","","",""
"Sat, July 25","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","FULLERTON COLLEGE","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"25-Jul","8:00 AM","5-8 v 9-12","FULLERTON COLLEGE","117","2nd pt_P-AETOS","9","W110-SANTA BARBARA WPC A","16","141","149","16B-117","","","pt_5-8 v 9-12","","","","","","","","","","",""
"25-Jul","9:00 AM","5-8 v 9-12","FULLERTON COLLEGE","121","2nd pt_M-SD SHORES BLACK	","11","W113-CIU GOLD","12","141","149","16B-121","","","pt_5-8 v 9-12","","","","","","","","","","",""
"25-Jul","10:00 AM","5-8 v 9-12","FULLERTON COLLEGE","125","2nd pt_O-STANFORD RED","13","W114-CC UNITED BLACK","7","145","153","16B-125","","","pt_5-8 v 9-12","","","","","","","","","","",""
"25-Jul","11:00 AM","5-8 v 9-12","FULLERTON COLLEGE","129","2nd pt_N-LA JOLLA UNITED NAVY	","8","W109-VANGUARD BLUE","7","145","153","16B-129","","","pt_5-8 v 9-12","","","","","","","","","","",""
"25-Jul","12:00 PM","1-2 v 3-4","FULLERTON COLLEGE","133","1st pt_N-BERKELEY","5","1st pt_O-NEWPORT BEACH BLUE","9","174","157","16B-133","","","pt_1-2 v 3-4","","","","","","","","","","",""
"25-Jul","1:00 PM","1-2 v 3-4","FULLERTON COLLEGE","137","1st pt_M-PATRIOT NAVY","10","1st pt_P-IMPERIAL","7","173","161","16B-137","","","pt_1-2 v 3-4","","","","","","","","","","",""
"25-Jul","2:00 PM","5-6 v 7-8","FULLERTON COLLEGE","141","W117-SANTA BARBARA WPC A","13","W121-CIU GOLD","17","157","185","16B-141","","","pt_5-6 v 7-8","","","","","","","","","","",""
"25-Jul","3:00 PM","5-6 v 7-8","FULLERTON COLLEGE","145","W125-STANFORD RED","9","W129-LA JOLLA UNITED NAVY	","6","161","185","16B-145","","","pt_5-6 v 7-8","","","","","","","","","","",""
"25-Jul","4:00 PM","9-12 semi","FULLERTON COLLEGE","149","L121-SD SHORES BLACK	","21","L117-AETOS","5","182","181","16B-149","","","pt_9-12 semi","","","","","","","","","","",""
