source,attribute,url,target,status
club/sd-dons.html,href,../team.html?team=sd-dons-a,team.html,ok
club/sd-dons.html,href,../team.html?team=sd-dons-b,team.html,ok
club/sd-dons.html,src,../assets/logos/canonical/sd-dons.webp,assets/logos/canonical/sd-dons.webp,ok
club/sd-dons.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/sd-eca.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/sd-eca.html,href,../index.html,index.html,ok
club/sd-eca.html,href,../index.html,index.html,ok
club/sd-eca.html,href,../rankings.html,rankings.html,ok
club/sd-eca.html,href,../clubs.html,clubs.html,ok
club/sd-eca.html,href,../tournaments.html,tournaments.html,ok
club/sd-eca.html,href,../methodology.html,methodology.html,ok
club/sd-eca.html,href,../club.html?club=sd-eca,club.html,ok
club/sd-eca.html,href,../team.html?team=sd-eca-a,team.html,ok
club/sd-eca.html,src,../assets/logos/canonical/sd-eca.webp,assets/logos/canonical/sd-eca.webp,ok
club/sd-eca.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/set.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/set.html,href,../index.html,index.html,ok
club/set.html,href,../index.html,index.html,ok
club/set.html,href,../rankings.html,rankings.html,ok
club/set.html,href,../clubs.html,clubs.html,ok
club/set.html,href,../tournaments.html,tournaments.html,ok
club/set.html,href,../methodology.html,methodology.html,ok
club/set.html,href,../club.html?club=set,club.html,ok
club/set.html,href,https://www.setwaterpolo.com/,,external_or_protocol
club/set.html,href,../team.html?team=set-a,team.html,ok
club/set.html,src,../assets/logos/canonical/set.webp,assets/logos/canonical/set.webp,ok
club/set.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/shaq.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/shaq.html,href,../index.html,index.html,ok
club/shaq.html,href,../index.html,index.html,ok
club/shaq.html,href,../rankings.html,rankings.html,ok
club/shaq.html,href,../clubs.html,clubs.html,ok
club/shaq.html,href,../tournaments.html,tournaments.html,ok
club/shaq.html,href,../methodology.html,methodology.html,ok
club/shaq.html,href,../club.html?club=shaq,club.html,ok
club/shaq.html,href,../team.html?team=shaq-a,team.html,ok
club/shaq.html,href,../team.html?team=shaq-b,team.html,ok
club/shaq.html,src,../assets/logos/canonical/shaq.webp,assets/logos/canonical/shaq.webp,ok
club/shaq.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/sharks.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/sharks.html,href,../index.html,index.html,ok
club/sharks.html,href,../index.html,index.html,ok
club/sharks.html,href,../rankings.html,rankings.html,ok
club/sharks.html,href,../clubs.html,clubs.html,ok
club/sharks.html,href,../tournaments.html,tournaments.html,ok
club/sharks.html,href,../methodology.html,methodology.html,ok
club/sharks.html,href,../club.html?club=sharks,club.html,ok
club/sharks.html,href,../team.html?team=sharks-a,team.html,ok
club/sharks.html,src,../assets/logos/canonical/sharks.webp,assets/logos/canonical/sharks.webp,ok
club/sharks.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/shore-aquatics.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/shore-aquatics.html,href,../index.html,index.html,ok
club/shore-aquatics.html,href,../index.html,index.html,ok
club/shore-aquatics.html,href,../rankings.html,rankings.html,ok
club/shore-aquatics.html,href,../clubs.html,clubs.html,ok
club/shore-aquatics.html,href,../tournaments.html,tournaments.html,ok
club/shore-aquatics.html,href,../methodology.html,methodology.html,ok
club/shore-aquatics.html,href,../club.html?club=shore-aquatics,club.html,ok
club/shore-aquatics.html,href,../team.html?team=shore-aquatics-a,team.html,ok
club/shore-aquatics.html,src,../assets/logos/canonical/shore-aquatics.webp,assets/logos/canonical/shore-aquatics.webp,ok
club/shore-aquatics.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/sj-express.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/sj-express.html,href,../index.html,index.html,ok
club/sj-express.html,href,../index.html,index.html,ok
club/sj-express.html,href,../rankings.html,rankings.html,ok
club/sj-express.html,href,../clubs.html,clubs.html,ok
club/sj-express.html,href,../tournaments.html,tournaments.html,ok
club/sj-express.html,href,../methodology.html,methodology.html,ok
club/sj-express.html,href,../club.html?club=sj-express,club.html,ok
club/sj-express.html,href,../team.html?team=sj-express-a,team.html,ok
club/sj-express.html,src,../assets/logos/canonical/sj-express.webp,assets/logos/canonical/sj-express.webp,ok
club/sj-express.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/sj-foundation.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/sj-foundation.html,href,../index.html,index.html,ok
club/sj-foundation.html,href,../index.html,index.html,ok
club/sj-foundation.html,href,../rankings.html,rankings.html,ok
club/sj-foundation.html,href,../clubs.html,clubs.html,ok
club/sj-foundation.html,href,../tournaments.html,tournaments.html,ok
club/sj-foundation.html,href,../methodology.html,methodology.html,ok
club/sj-foundation.html,href,../club.html?club=sj-foundation,club.html,ok
club/sj-foundation.html,href,../team.html?team=sj-foundation-a,team.html,ok
club/sj-foundation.html,href,../team.html?team=sj-foundation-b,team.html,ok
club/sj-foundation.html,src,../assets/logos/canonical/sj-foundation.webp,assets/logos/canonical/sj-foundation.webp,ok
club/sj-foundation.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/skip.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/skip.html,href,../index.html,index.html,ok
club/skip.html,href,../index.html,index.html,ok
club/skip.html,href,../rankings.html,rankings.html,ok
club/skip.html,href,../clubs.html,clubs.html,ok
club/skip.html,href,../tournaments.html,tournaments.html,ok
club/skip.html,href,../methodology.html,methodology.html,ok
club/skip.html,href,../club.html?club=skip,club.html,ok
club/skip.html,href,../team.html?team=skip-a,team.html,ok
club/skip.html,src,../assets/logos/canonical/skip.webp,assets/logos/canonical/skip.webp,ok
club/skip.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/socal.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/socal.html,href,../index.html,index.html,ok
club/socal.html,href,../index.html,index.html,ok
club/socal.html,href,../rankings.html,rankings.html,ok
club/socal.html,href,../clubs.html,clubs.html,ok
club/socal.html,href,../tournaments.html,tournaments.html,ok
club/socal.html,href,../methodology.html,methodology.html,ok
club/socal.html,href,../club.html?club=socal,club.html,ok
club/socal.html,href,https://www.socalwaterpolo.org/,,external_or_protocol
club/socal.html,href,../team.html?team=socal-a,team.html,ok
club/socal.html,src,../assets/logos/canonical/socal.webp,assets/logos/canonical/socal.webp,ok
club/socal.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/south-coast.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/south-coast.html,href,../index.html,index.html,ok
club/south-coast.html,href,../index.html,index.html,ok
club/south-coast.html,href,../rankings.html,rankings.html,ok
club/south-coast.html,href,../clubs.html,clubs.html,ok
club/south-coast.html,href,../tournaments.html,tournaments.html,ok
club/south-coast.html,href,../methodology.html,methodology.html,ok
club/south-coast.html,href,../club.html?club=south-coast,club.html,ok
club/south-coast.html,href,https://www.southcoastaquatics.com/,,external_or_protocol
club/south-coast.html,href,../team.html?team=south-coast-a,team.html,ok
club/south-coast.html,href,../team.html?team=south-coast-b,team.html,ok
club/south-coast.html,href,../team.html?team=south-coast-c,team.html,ok
club/south-coast.html,src,../assets/logos/canonical/south-coast.webp,assets/logos/canonical/south-coast.webp,ok
club/south-coast.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/stanford.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/stanford.html,href,../index.html,index.html,ok
club/stanford.html,href,../index.html,index.html,ok
club/stanford.html,href,../rankings.html,rankings.html,ok
club/stanford.html,href,../clubs.html,clubs.html,ok
club/stanford.html,href,../tournaments.html,tournaments.html,ok
club/stanford.html,href,../methodology.html,methodology.html,ok
club/stanford.html,href,../club.html?club=stanford,club.html,ok
club/stanford.html,href,https://www.stanfordwaterpoloclub.com/,,external_or_protocol
club/stanford.html,href,../team.html?team=stanford-a,team.html,ok
club/stanford.html,href,../team.html?team=stanford-b,team.html,ok
club/stanford.html,href,../team.html?team=stanford-c,team.html,ok
club/stanford.html,src,../assets/logos/canonical/stanford.webp,assets/logos/canonical/stanford.webp,ok
club/stanford.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/supreme.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/supreme.html,href,../index.html,index.html,ok
club/supreme.html,href,../index.html,index.html,ok
club/supreme.html,href,../rankings.html,rankings.html,ok
club/supreme.html,href,../clubs.html,clubs.html,ok
club/supreme.html,href,../tournaments.html,tournaments.html,ok
club/supreme.html,href,../methodology.html,methodology.html,ok
club/supreme.html,href,../club.html?club=supreme,club.html,ok
club/supreme.html,href,../team.html?team=supreme-a,team.html,ok
club/supreme.html,src,../assets/logos/canonical/supreme.webp,assets/logos/canonical/supreme.webp,ok
club/supreme.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/temple-city.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/temple-city.html,href,../index.html,index.html,ok
club/temple-city.html,href,../index.html,index.html,ok
club/temple-city.html,href,../rankings.html,rankings.html,ok
club/temple-city.html,href,../clubs.html,clubs.html,ok
club/temple-city.html,href,../tournaments.html,tournaments.html,ok
club/temple-city.html,href,../methodology.html,methodology.html,ok
club/temple-city.html,href,../club.html?club=temple-city,club.html,ok
club/temple-city.html,href,../team.html?team=temple-city-a,team.html,ok
club/temple-city.html,src,../assets/logos/canonical/temple-city.webp,assets/logos/canonical/temple-city.webp,ok
club/temple-city.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/titans.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/titans.html,href,../index.html,index.html,ok
club/titans.html,href,../index.html,index.html,ok
club/titans.html,href,../rankings.html,rankings.html,ok
club/titans.html,href,../clubs.html,clubs.html,ok
club/titans.html,href,../tournaments.html,tournaments.html,ok
club/titans.html,href,../methodology.html,methodology.html,ok
club/titans.html,href,../club.html?club=titans,club.html,ok
club/titans.html,href,../team.html?team=titans-a,team.html,ok
club/titans.html,src,../assets/logos/canonical/titans.webp,assets/logos/canonical/titans.webp,ok
club/titans.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/tri-valley-tritons.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/tri-valley-tritons.html,href,../index.html,index.html,ok
club/tri-valley-tritons.html,href,../index.html,index.html,ok
club/tri-valley-tritons.html,href,../rankings.html,rankings.html,ok
club/tri-valley-tritons.html,href,../clubs.html,clubs.html,ok
club/tri-valley-tritons.html,href,../tournaments.html,tournaments.html,ok
club/tri-valley-tritons.html,href,../methodology.html,methodology.html,ok
club/tri-valley-tritons.html,href,../club.html?club=tri-valley-tritons,club.html,ok
club/tri-valley-tritons.html,href,../team.html?team=tri-valley-tritons-a,team.html,ok
club/tri-valley-tritons.html,src,../assets/logos/canonical/tri-valley-tritons.webp,assets/logos/canonical/tri-valley-tritons.webp,ok
club/tri-valley-tritons.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/trilogy.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/trilogy.html,href,../index.html,index.html,ok
club/trilogy.html,href,../index.html,index.html,ok
club/trilogy.html,href,../rankings.html,rankings.html,ok
club/trilogy.html,href,../clubs.html,clubs.html,ok
club/trilogy.html,href,../tournaments.html,tournaments.html,ok
club/trilogy.html,href,../methodology.html,methodology.html,ok
club/trilogy.html,href,../club.html?club=trilogy,club.html,ok
club/trilogy.html,href,../team.html?team=trilogy-a,team.html,ok
club/trilogy.html,src,../assets/logos/canonical/trilogy.webp,assets/logos/canonical/trilogy.webp,ok
club/trilogy.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/triton-gold.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/triton-gold.html,href,../index.html,index.html,ok
club/triton-gold.html,href,../index.html,index.html,ok
club/triton-gold.html,href,../rankings.html,rankings.html,ok
club/triton-gold.html,href,../clubs.html,clubs.html,ok
club/triton-gold.html,href,../tournaments.html,tournaments.html,ok
club/triton-gold.html,href,../methodology.html,methodology.html,ok
club/triton-gold.html,href,../club.html?club=triton-gold,club.html,ok
club/triton-gold.html,href,../team.html?team=triton-gold,team.html,ok
club/triton-gold.html,src,../assets/logos/canonical/triton-gold.webp,assets/logos/canonical/triton-gold.webp,ok
club/triton-gold.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/trojan.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/trojan.html,href,../index.html,index.html,ok
club/trojan.html,href,../index.html,index.html,ok
club/trojan.html,href,../rankings.html,rankings.html,ok
club/trojan.html,href,../clubs.html,clubs.html,ok
club/trojan.html,href,../tournaments.html,tournaments.html,ok
club/trojan.html,href,../methodology.html,methodology.html,ok
club/trojan.html,href,../club.html?club=trojan,club.html,ok
club/trojan.html,href,../team.html?team=trojan-a,team.html,ok
club/trojan.html,src,../assets/logos/canonical/trojan.webp,assets/logos/canonical/trojan.webp,ok
club/trojan.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/vanguard.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/vanguard.html,href,../index.html,index.html,ok
club/vanguard.html,href,../index.html,index.html,ok
club/vanguard.html,href,../rankings.html,rankings.html,ok
club/vanguard.html,href,../clubs.html,clubs.html,ok
club/vanguard.html,href,../tournaments.html,tournaments.html,ok
club/vanguard.html,href,../methodology.html,methodology.html,ok
club/vanguard.html,href,../club.html?club=vanguard,club.html,ok
club/vanguard.html,href,https://vanguardaquatics.com/,,external_or_protocol
club/vanguard.html,href,../team.html?team=vanguard-a,team.html,ok
club/vanguard.html,href,../team.html?team=vanguard-b,team.html,ok
club/vanguard.html,href,../team.html?team=vanguard-c,team.html,ok
club/vanguard.html,src,../assets/logos/canonical/vanguard.webp,assets/logos/canonical/vanguard.webp,ok
club/vanguard.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club/vegas-renegades.html,href,../css/styles.css?v=7.23.6,css/styles.css,ok
club/vegas-renegades.html,href,../index.html,index.html,ok
club/vegas-renegades.html,href,../index.html,index.html,ok
club/vegas-renegades.html,href,../rankings.html,rankings.html,ok
club/vegas-renegades.html,href,../clubs.html,clubs.html,ok
club/vegas-renegades.html,href,../tournaments.html,tournaments.html,ok
club/vegas-renegades.html,href,../methodology.html,methodology.html,ok
club/vegas-renegades.html,href,../club.html?club=vegas-renegades,club.html,ok
club/vegas-renegades.html,href,../team.html?team=vegas-renegades-a,team.html,ok
club/vegas-renegades.html,src,../assets/logos/canonical/vegas-renegades.webp,assets/logos/canonical/vegas-renegades.webp,ok
club/vegas-renegades.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
club.html,href,https://fonts.googleapis.com,,external_or_protocol
club.html,href,https://fonts.gstatic.com,,external_or_protocol
club.html,href,https://fonts.googleapis.com/css2?family=Inter:wght@400;600;700;800;900&display=swap,,external_or_protocol
club.html,href,css/styles.css?v=7.36,css/styles.css,ok
club.html,href,css/command-palette.css?v=7.36,css/command-palette.css,ok
club.html,href,css/homepage-v8.css?v=7.36,css/homepage-v8.css,ok
club.html,href,css/club-intelligence-v7-8.css?v=7.36,css/club-intelligence-v7-8.css,ok
club.html,href,css/club-intelligence-v7-17-1.css?v=7.36,css/club-intelligence-v7-17-1.css,ok
club.html,href,css/page-polish-v7-22.css?v=7.36,css/page-polish-v7-22.css,ok
club.html,href,css/page-simplification-v7-24.css?v=7.36,css/page-simplification-v7-24.css,ok
club.html,href,css/club-directory-v7-26.css?v=7.36,css/club-directory-v7-26.css,ok
club.html,href,index.html,index.html,ok
club.html,href,index.html,index.html,ok
club.html,href,rankings.html,rankings.html,ok
club.html,href,clubs.html,clubs.html,ok
club.html,href,tournaments.html,tournaments.html,ok
club.html,href,stories.html,stories.html,ok
club.html,href,methodology.html,methodology.html,ok
club.html,href,index.html,index.html,ok
club.html,href,rankings.html,rankings.html,ok
club.html,href,clubs.html,clubs.html,ok
club.html,href,tournaments.html,tournaments.html,ok
club.html,href,methodology.html,methodology.html,ok
club.html,href,12u-boys.html,12u-boys.html,ok
club.html,href,12u-girls.html,12u-girls.html,ok
club.html,href,14u-boys.html,14u-boys.html,ok
club.html,href,14u-girls.html,14u-girls.html,ok
club.html,href,16u-boys.html,16u-boys.html,ok
club.html,href,16u-girls.html,16u-girls.html,ok
club.html,href,18u-boys.html,18u-boys.html,ok
club.html,href,18u-girls.html,18u-girls.html,ok
club.html,href,methodology.html,methodology.html,ok
club.html,src,data.js?v=7.30.2,data.js,ok
club.html,src,js/club-intelligence-v7-26.js?v=7.36,js/club-intelligence-v7-26.js,ok
club.html,src,js/command-palette.js?v=7.36,js/command-palette.js,ok
club.html,src,js/page-polish-v7-22.js?v=7.36,js/page-polish-v7-22.js,ok
club.html,src,js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
clubs.html,href,https://fonts.googleapis.com,,external_or_protocol
clubs.html,href,https://fonts.gstatic.com,,external_or_protocol
clubs.html,href,https://fonts.googleapis.com/css2?family=Inter:wght@400;600;700;800;900&display=swap,,external_or_protocol
clubs.html,href,css/styles.css?v=7.36,css/styles.css,ok
clubs.html,href,css/command-palette.css?v=7.36,css/command-palette.css,ok
clubs.html,href,css/homepage-v8.css?v=7.36,css/homepage-v8.css,ok
clubs.html,href,css/club-intelligence-v7-6.css?v=7.36,css/club-intelligence-v7-6.css,ok
clubs.html,href,css/page-polish-v7-22.css?v=7.36,css/page-polish-v7-22.css,ok
clubs.html,href,css/page-simplification-v7-24.css?v=7.36,css/page-simplification-v7-24.css,ok
clubs.html,href,css/club-directory-v7-26.css?v=7.36,css/club-directory-v7-26.css,ok
clubs.html,href,index.html,index.html,ok
clubs.html,href,index.html,index.html,ok
clubs.html,href,rankings.html,rankings.html,ok
clubs.html,href,clubs.html,clubs.html,ok
clubs.html,href,tournaments.html,tournaments.html,ok
clubs.html,href,stories.html,stories.html,ok
clubs.html,href,methodology.html,methodology.html,ok
clubs.html,href,#club-directory,clubs.html#club-directory,ok_hash
clubs.html,href,rankings.html,rankings.html,ok
clubs.html,href,index.html,index.html,ok
clubs.html,href,rankings.html,rankings.html,ok
clubs.html,href,clubs.html,clubs.html,ok
clubs.html,href,tournaments.html,tournaments.html,ok
clubs.html,href,methodology.html,methodology.html,ok
clubs.html,href,12u-boys.html,12u-boys.html,ok
clubs.html,href,12u-girls.html,12u-girls.html,ok
clubs.html,href,14u-boys.html,14u-boys.html,ok
clubs.html,href,14u-girls.html,14u-girls.html,ok
clubs.html,href,16u-boys.html,16u-boys.html,ok
clubs.html,href,16u-girls.html,16u-girls.html,ok
clubs.html,href,18u-boys.html,18u-boys.html,ok
clubs.html,href,18u-girls.html,18u-girls.html,ok
clubs.html,href,methodology.html,methodology.html,ok
clubs.html,src,data.js?v=7.30.2,data.js,ok
clubs.html,src,js/club-intelligence-v7-26.js?v=7.36,js/club-intelligence-v7-26.js,ok
clubs.html,src,js/command-palette.js?v=7.36,js/command-palette.js,ok
clubs.html,src,js/page-polish-v7-22.js?v=7.36,js/page-polish-v7-22.js,ok
clubs.html,src,js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
engine-test.html,src,js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
index.html,href,https://fonts.googleapis.com,,external_or_protocol
index.html,href,https://fonts.gstatic.com,,external_or_protocol
index.html,href,https://fonts.googleapis.com/css2?family=Inter:wght@400;600;700;800;900&display=swap,,external_or_protocol
index.html,href,css/styles.css?v=7.36,css/styles.css,ok
index.html,href,css/command-palette.css?v=7.36,css/command-palette.css,ok
index.html,href,css/homepage-v8.css?v=7.36,css/homepage-v8.css,ok
index.html,href,css/page-polish-v7-22.css?v=7.36,css/page-polish-v7-22.css,ok
index.html,href,css/page-simplification-v7-24.css?v=7.36,css/page-simplification-v7-24.css,ok
index.html,href,css/link-actions-v7-35.css?v=7.36,css/link-actions-v7-35.css,ok
index.html,href,index.html,index.html,ok
index.html,href,index.html,index.html,ok
index.html,href,rankings.html,rankings.html,ok
index.html,href,clubs.html,clubs.html,ok
index.html,href,tournaments.html,tournaments.html,ok
index.html,href,stories.html,stories.html,ok
index.html,href,methodology.html,methodology.html,ok
index.html,href,rankings.html,rankings.html,ok
index.html,href,methodology.html,methodology.html,ok
index.html,href,clubs.html,clubs.html,ok
index.html,href,rankings.html?group=14u-girls,rankings.html,ok
index.html,href,methodology.html,methodology.html,ok
index.html,href,tournaments.html,tournaments.html,ok
index.html,href,stories.html,stories.html,ok
index.html,href,stories/quicksilver-cup-2026.html,stories/quicksilver-cup-2026.html,ok
index.html,href,stories/quiksilver-alias-review.html,stories/quiksilver-alias-review.html,ok
index.html,href,tournaments.html,tournaments.html,ok
index.html,href,rankings.html?group=12u-boys,rankings.html,ok
index.html,href,rankings.html?group=12u-boys,rankings.html,ok
index.html,href,rankings.html?group=12u-girls,rankings.html,ok
index.html,href,rankings.html?group=14u-boys,rankings.html,ok
index.html,href,rankings.html?group=14u-girls,rankings.html,ok
index.html,href,rankings.html?group=16u-boys,rankings.html,ok
index.html,href,rankings.html?group=16u-girls,rankings.html,ok
index.html,href,rankings.html?group=18u-boys,rankings.html,ok
index.html,href,rankings.html?group=18u-girls,rankings.html,ok
index.html,href,rankings.html?group=12u-boys,rankings.html,ok
index.html,href,rankings.html,rankings.html,ok
index.html,href,rankings.html?group=14u-boys,rankings.html,ok
index.html,href,rankings.html?group=16u-boys,rankings.html,ok
index.html,href,rankings.html?group=14u-girls,rankings.html,ok
index.html,href,rankings.html?group=12u-boys,rankings.html,ok
index.html,href,rankings.html?group=16u-girls,rankings.html,ok
index.html,href,rankings.html?group=12u-boys,rankings.html,ok
index.html,href,clubs.html,clubs.html,ok
index.html,href,club.html?club=skip,club.html,ok
index.html,href,club.html?club=rancho-tsunami,club.html,ok
index.html,href,club.html?club=devils-gate,club.html,ok
index.html,href,club.html?club=norcal,club.html,ok
index.html,href,club.html?club=vegas-renegades,club.html,ok
index.html,href,clubs.html,clubs.html,ok
index.html,href,methodology.html,methodology.html,ok
index.html,href,methodology.html,methodology.html,ok
index.html,href,index.html,index.html,ok
index.html,href,rankings.html,rankings.html,ok
index.html,href,clubs.html,clubs.html,ok
index.html,href,tournaments.html,tournaments.html,ok
index.html,href,stories.html,stories.html,ok
index.html,href,methodology.html,methodology.html,ok
index.html,href,subscribe.html,subscribe.html,ok
index.html,href,12u-boys.html,12u-boys.html,ok
index.html,href,12u-girls.html,12u-girls.html,ok
index.html,href,14u-boys.html,14u-boys.html,ok
index.html,href,14u-girls.html,14u-girls.html,ok
index.html,href,16u-boys.html,16u-boys.html,ok
index.html,href,16u-girls.html,16u-girls.html,ok
index.html,href,18u-boys.html,18u-boys.html,ok
index.html,href,18u-girls.html,18u-girls.html,ok
index.html,href,methodology.html,methodology.html,ok
index.html,src,assets/cpi-logo-fallback.svg,assets/cpi-logo-fallback.svg,ok
index.html,src,assets/logos/canonical/mission.webp,assets/logos/canonical/mission.webp,ok
index.html,src,assets/logos/canonical/norcal.webp,assets/logos/canonical/norcal.webp,ok
index.html,src,data.js?v=7.30.2,data.js,ok
index.html,src,js/app.js?v=7.36,js/app.js,ok
index.html,src,js/command-palette.js?v=7.36,js/command-palette.js,ok
index.html,src,js/homepage-v8.js?v=7.36,js/homepage-v8.js,ok
index.html,src,js/page-polish-v7-22.js?v=7.36,js/page-polish-v7-22.js,ok
index.html,src,js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
index.html,src,js/public-actions-v7-35.js?v=7.36,js/public-actions-v7-35.js,ok
index.html,action,rankings.html,rankings.html,ok
index.html,action,subscribe.html,subscribe.html,ok
launch-checklist.html,href,styles.css?v=7.23.6,styles.css,ok
launch-checklist.html,href,index.html,index.html,ok
launch-checklist.html,src,js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
methodology.html,href,https://fonts.googleapis.com,,external_or_protocol
methodology.html,href,https://fonts.gstatic.com,,external_or_protocol
methodology.html,href,https://fonts.googleapis.com/css2?family=Inter:wght@400;600;700;800;900&display=swap,,external_or_protocol
methodology.html,href,css/styles.css?v=7.36,css/styles.css,ok
methodology.html,href,css/command-palette.css?v=7.36,css/command-palette.css,ok
methodology.html,href,css/homepage-v8.css?v=7.36,css/homepage-v8.css,ok
methodology.html,href,css/page-polish-v7-22.css?v=7.36,css/page-polish-v7-22.css,ok
methodology.html,href,css/public-readiness-v7-36.css?v=7.36,css/public-readiness-v7-36.css,ok
methodology.html,href,index.html,index.html,ok
methodology.html,href,index.html,index.html,ok
methodology.html,href,rankings.html,rankings.html,ok
methodology.html,href,clubs.html,clubs.html,ok
methodology.html,href,tournaments.html,tournaments.html,ok
methodology.html,href,stories.html,stories.html,ok
methodology.html,href,methodology.html,methodology.html,ok
methodology.html,href,rankings.html,rankings.html,ok
methodology.html,href,tournaments.html,tournaments.html,ok
methodology.html,href,index.html,index.html,ok
methodology.html,href,rankings.html,rankings.html,ok
methodology.html,href,clubs.html,clubs.html,ok
methodology.html,href,tournaments.html,tournaments.html,ok
methodology.html,href,stories.html,stories.html,ok
methodology.html,href,methodology.html,methodology.html,ok
methodology.html,href,subscribe.html,subscribe.html,ok
methodology.html,href,12u-boys.html,12u-boys.html,ok
methodology.html,href,12u-girls.html,12u-girls.html,ok
methodology.html,href,14u-boys.html,14u-boys.html,ok
methodology.html,href,14u-girls.html,14u-girls.html,ok
methodology.html,href,16u-boys.html,16u-boys.html,ok
methodology.html,href,16u-girls.html,16u-girls.html,ok
methodology.html,href,18u-boys.html,18u-boys.html,ok
methodology.html,href,18u-girls.html,18u-girls.html,ok
methodology.html,href,methodology.html,methodology.html,ok
methodology.html,src,data.js?v=7.30.2,data.js,ok
methodology.html,src,js/command-palette.js?v=7.36,js/command-palette.js,ok
methodology.html,src,js/page-polish-v7-22.js?v=7.36,js/page-polish-v7-22.js,ok
methodology.html,src,js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
qa/cpi-evidence-report.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
qa/cpi-ranking-path-report.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
qa/cpire-explainability-report.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
qa/master-team-dictionary-report.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
qa/parser-intelligence-report.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
qa/parser-qa-cleanup-report.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
qa/parser-v2-test-report.html,src,../js/logo-display-v7-23-6.js?v=7.36,js/logo-display-v7-23-6.js,ok
