"Day 1","HOT! RESULTS","SUBMIT SCORES!","Quarter Lengths by Day","BRACKET BREAKER","","","","","","","","","","","","","","","","","","","","",""
"Thu, July 27","","","6-6-6-6","","","","","","","","","","","","","","","","","","","","","",""
"","","C","D","","F","","","","Teams","","","","","","","","","","","","","","","",""
"18-Jul","6:40 PM","2-3 cross","TRABUCO HILLS HS","58","L34","","W46","","pt_R2","","12C-058","","","","","","","","","","","","","",""
"","","6 min Quarters","","","","","","","","","","","","","","","","","","","","","","",""
"Sun, July 19","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_N","pt_O","","","","","","","","","","","","","","","","","","","","","",""
"","","W41","W25","","","","","","","","","","","","","","","","","","","","","",""
"","","1st_G","W42","","","","","","","","","","","","","","","","","","","","","",""
"","","W28","W36","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_S","pt_T","","","","","","","","","","","","","","","","","","","","","",""
"","","W60","W51","","","","","","","","","","","","","","","","","","","","","",""
"","","W54","W52","","","","","","","","","","","","","","","","","","","","","",""
"","","W50","W53","","","","","","","","","","","","","","","","","","","","","",""
"","","au_N","au_O","","","","","","","","","","","","","","","","","","","","","",""
"","","L57","L49","","","","","","","","","","","","","","","","","","","","","",""
"","","L51","L58","","","","","","","","","","","","","","","","","","","","","",""
"","","L52","L56","","","","","","","","","","","","","","","","","","","","","",""
"","","au_S","au_T","","","","","","","","","","","","","","","","","","","","","",""
"","","L40","L32","","","","","","","","","","","","","","","","","","","","","",""
"","","L39","L47","","","","","","","","","","","","","","","","","","","","","",""
"","","L29","L45","","","","","","","","au_","","","","","","","","","","","","","",""
"","","","","","","","","","","","pt_","","","","","","","","","","","","","",""
"","","","LA HABRA HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","","GMID","","","","","","","","","","","","","",""
"19-Jul","7:00 AM","Group","LA HABRA HS","64","pt_P2","","pt_P3","","RR","","12C-064","","pt_Group","","","","","","","","","","","",""
"19-Jul","7:50 AM","Group","LA HABRA HS","68","au_T1","","au_T2","","RR","","12C-068","","au_Group","","","","","","","","","","","",""
"19-Jul","8:40 AM","Group","LA HABRA HS","72","pt_T1","","pt_T2","","RR","","12C-072","","pt_Group","","","","","","","","","","","",""
"19-Jul","9:30 AM","Group","LA HABRA HS","76","au_P2","","au_P3","","RR","","12C-076","","au_Group","","","","","","","","","","","",""
"19-Jul","10:20 AM","Group","LA HABRA HS","80","pt_P1","","pt_P3","","RR","","12C-080","","pt_Group","","","","","","","","","","","",""
"19-Jul","11:10 AM","Group","LA HABRA HS","84","au_T1","","au_T3","","RR","","12C-084","","au_Group","","","","","","","","","","","",""
"19-Jul","12:00 PM","Group","LA HABRA HS","88","pt_T1","","pt_T3","","RR","","12C-088","","pt_Group","","","","","","","","","","","",""
"19-Jul","12:50 PM","Group","LA HABRA HS","92","au_P1","","au_P3","","RR","","12C-092","","au_Group","","","","","","","","","","","",""
"19-Jul","1:40 PM","Group","LA HABRA HS","96","pt_P1","","pt_P2","","RR","","12C-096","","pt_Group","","","","","","","","","","","",""
"19-Jul","2:30 PM","Group","LA HABRA HS","100","au_T2","","au_T3","","RR","","12C-100","","au_Group","","","","","","","","","","","",""
"19-Jul","3:20 PM","Group","LA HABRA HS","104","pt_T2","","pt_T3","","RR","","12C-104","","pt_Group","","","","","","","","","","","",""
"19-Jul","4:10 PM","Group","LA HABRA HS","108","au_P1","","au_P2","","RR","","12C-108","","au_Group","","","","","","","","","","","",""
"19-Jul","5:50 PM","play-in","LA HABRA HS","112","3rd_pt_P","","1st_pt_T","","126","137","12C-112","","pt_play-in","","","","","","","","","","","",""
"19-Jul","6:40 PM","play-in","LA HABRA HS","116","3rd_au_P","","1st_au_T","","128","","12C-116","","au_play-in","","","","","","","","","","","",""
"","","","GOLDEN WEST COLLEGE 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","","GMID","","","","","","","","","","","","","",""
"19-Jul","7:00 AM","Group","GOLDEN WEST COLLEGE 2","63","pt_O2","","pt_O3","","RR","","12C-063","","pt_Group","","","","","","","","","","","",""
"19-Jul","7:50 AM","Group","GOLDEN WEST COLLEGE 2","71","pt_U1","","pt_U2","","RR","","12C-071","","pt_Group","","","","","","","","","","","",""
"19-Jul","8:40 AM","Group","GOLDEN WEST COLLEGE 2","75","au_O2","","au_O3","","RR","","12C-075","","au_Group","","","","","","","","","","","",""
"19-Jul","9:30 AM","Group","GOLDEN WEST COLLEGE 2","79","pt_O1","","pt_O3","","RR","","12C-079","","pt_Group","","","","","","","","","","","",""
"19-Jul","11:10 AM","Group","GOLDEN WEST COLLEGE 2","87","pt_U1","","pt_U3","","RR","","12C-087","","pt_Group","","","","","","","","","","","",""
"19-Jul","12:00 PM","Group","GOLDEN WEST COLLEGE 2","91","au_O1","","au_O3","","RR","","12C-091","","au_Group","","","","","","","","","","","",""
"19-Jul","12:50 PM","Group","GOLDEN WEST COLLEGE 2","95","pt_O1","","pt_O2","","RR","","12C-095","","pt_Group","","","","","","","","","","","",""
"19-Jul","2:30 PM","Group","GOLDEN WEST COLLEGE 2","103","pt_U2","","pt_U3","","RR","","12C-103","","pt_Group","","","","","","","","","","","",""
"19-Jul","3:20 PM","Group","GOLDEN WEST COLLEGE 2","107","au_O1","","au_O2","","RR","","12C-107","","au_Group","","","","","","","","","","","",""
"19-Jul","6:40 PM","play-in","GOLDEN WEST COLLEGE 2","111","3rd_pt_O","","1st_pt_U","","125","138","12C-111","","pt_play-in","","","","","","","","","","","",""
"19-Jul","7:30 PM","play-in","GOLDEN WEST COLLEGE 2","115","2nd_au_R","","3rd_au_S","","au_W2","","12C-115","","au_play-in","","","","","","","","","","","",""
"","","","PORTOLA HS 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","","GMID","","","","","","","","","","","","","",""
"19-Jul","7:00 AM","Group","PORTOLA HS 2","62","pt_N2","","pt_N3","","RR","","12C-062","","pt_Group","","","","","","","","","","","",""
"19-Jul","7:50 AM","Group","PORTOLA HS 2","66","au_R1","","au_R2","","RR","","12C-066","","au_Group","","","","","","","","","","","",""
"19-Jul","8:40 AM","Group","PORTOLA HS 2","70","pt_R1","","pt_R2","","RR","","12C-070","","pt_Group","","","","","","","","","","","",""
"19-Jul","9:30 AM","Group","PORTOLA HS 2","74","au_N2","","au_N3","","RR","","12C-074","","au_Group","","","","","","","","","","","",""
"19-Jul","10:20 AM","Group","PORTOLA HS 2","78","pt_N1","","pt_N3","","RR","","12C-078","","pt_Group","","","","","","","","","","","",""
"19-Jul","11:10 AM","Group","PORTOLA HS 2","82","au_R1","","au_R3","","RR","","12C-082","","au_Group","","","","","","","","","","","",""
"19-Jul","12:00 PM","Group","PORTOLA HS 2","86","pt_R1","","pt_R3","","RR","","12C-086","","pt_Group","","","","","","","","","","","",""
"19-Jul","12:50 PM","Group","PORTOLA HS 2","90","au_N1","","au_N3","","RR","","12C-090","","au_Group","","","","","","","","","","","",""
"19-Jul","1:40 PM","Group","PORTOLA HS 2","94","pt_N1","","pt_N2","","RR","","12C-094","","pt_Group","","","","","","","","","","","",""
"19-Jul","2:30 PM","Group","PORTOLA HS 2","98","au_R2","","au_R3","","RR","","12C-098","","au_Group","","","","","","","","","","","",""
"19-Jul","3:20 PM","Group","PORTOLA HS 2","102","pt_R2","","pt_R3","","RR","","12C-102","","pt_Group","","","","","","","","","","","",""
"19-Jul","4:10 PM","Group","PORTOLA HS 2","106","au_N1","","au_N2","","RR","","12C-106","","au_Group","","","","","","","","","","","",""
"19-Jul","5:50 PM","play-in","PORTOLA HS 2","110","3rd_pt_N","","1st_pt_R","","129","133","12C-110","","pt_play-in","","","","","","","","","","","",""
"19-Jul","6:40 PM","play-in","PORTOLA HS 2","114","3rd_au_N","","1st_au_R","","131","","12C-114","","au_play-in","","","","","","","","","","","",""
"19-Jul","7:30 PM","play-in","PORTOLA HS 2","83","2nd_au_T","","3rd_au_R","","au_W3","","12C-083","","au_play-in","","","","","","","","","","","",""
"","","","TRABUCO HILLS HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","","GMID","","","","","","","","","","","","","",""
"19-Jul","7:00 AM","Group","TRABUCO HILLS HS","61","pt_M2","","pt_M3","","RR","","12C-061","","pt_Group","","","","","","","","","","","",""
"19-Jul","7:50 AM","Group","TRABUCO HILLS HS","65","au_S1","","au_S2","","RR","","12C-065","","au_Group","","","","","","","","","","","",""
"19-Jul","8:40 AM","Group","TRABUCO HILLS HS","69","pt_S1","","pt_S2","","RR","","12C-069","","pt_Group","","","","","","","","","","","",""
"19-Jul","9:30 AM","Group","TRABUCO HILLS HS","73","au_M2","","au_M3","","RR","","12C-073","","au_Group","","","","","","","","","","","",""
"19-Jul","10:20 AM","Group","TRABUCO HILLS HS","77","pt_M1","","pt_M3","","RR","","12C-077","","pt_Group","","","","","","","","","","","",""
"19-Jul","11:10 AM","Group","TRABUCO HILLS HS","81","au_S1","","au_S3","","RR","","12C-081","","au_Group","","","","","","","","","","","",""
"19-Jul","12:00 PM","Group","TRABUCO HILLS HS","85","pt_S1","","pt_S3","","RR","","12C-085","","pt_Group","","","","","","","","","","","",""
"19-Jul","12:50 PM","Group","TRABUCO HILLS HS","89","au_M1","","au_M3","","RR","","12C-089","","au_Group","","","","","","","","","","","",""
"19-Jul","1:40 PM","Group","TRABUCO HILLS HS","93","pt_M1","","pt_M2","","RR","","12C-093","","pt_Group","","","","","","","","","","","",""
"19-Jul","2:30 PM","Group","TRABUCO HILLS HS","97","au_S2","","au_S3","","RR","","12C-097","","au_Group","","","","","","","","","","","",""
"19-Jul","3:20 PM","Group","TRABUCO HILLS HS","101","pt_S2","","pt_S3","","RR","","12C-101","","pt_Group","","","","","","","","","","","",""
"19-Jul","4:10 PM","Group","TRABUCO HILLS HS","105","au_M1","","au_M2","","RR","","12C-105","","au_Group","","","","","","","","","","","",""
"19-Jul","5:50 PM","play-in","TRABUCO HILLS HS","109","3rd_pt_M","","1st_pt_S","","130","134","12C-109","","pt_play-in","","","","","","","","","","","",""
"19-Jul","6:40 PM","play-in","TRABUCO HILLS HS","113","3rd_au_M","","1st_au_S","","132","","12C-113","","au_play-in","","","","","","","","","","","",""
"19-Jul","7:30 PM","play-in","TRABUCO HILLS HS","67","2nd_au_S","","3rd_au_T","","au_V3","","12C-067","","au_play-in","","","","","","","","","","","",""
"","","6 min Quarters","","","","","","","","","","","","","","","","","","","","","","",""
"Mon, July 20","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","PORTOLA HS 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","","GMID","","","","","","","","","","","","","",""
"20-Jul","8:00 AM","21-24 RR","PORTOLA HS 2","117","3rd_pt_T","","3rd_pt_S","","pt_21-24 RR","","12C-117","","pt_21-24 RR","","","","","","","","","","","",""
"20-Jul","8:50 AM","1-2 v 3-4","PORTOLA HS 2","121","1st_pt_N","","1st_pt_O","","174","161","12C-121","","pt_1-2 v 3-4","","","","","","","","","","","",""
"20-Jul","9:40 AM","5-8 v 9-12","PORTOLA HS 2","125","2nd_pt_P","","W111","","145","149","12C-125","","pt_5-8 v 9-12","","","","","","","","","","","",""
"20-Jul","10:30 AM","5-8 v 9-12","PORTOLA HS 2","129","2nd_pt_M","","W110","","145","149","12C-129","","pt_5-8 v 9-12","","","","","","","","","","","",""
"20-Jul","11:20 AM","13-20 qtr","PORTOLA HS 2","133","L110","","2nd_pt_U","","153","157","12C-133","","pt_13-20 qtr","","","","","","","","","","","",""
"20-Jul","12:10 PM","13-20 qtr","PORTOLA HS 2","137","L112","","2nd_pt_S","","153","157","12C-137","","pt_13-20 qtr","","","","","","","","","","","",""
"20-Jul","1:00 PM","21-24 RR","PORTOLA HS 2","141","3rd_pt_T","","3rd_pt_R","","pt_21-24 RR","","12C-141","","pt_21-24 RR","","","","","","","","","","","",""
"20-Jul","1:50 PM","5-6 v 7-8","PORTOLA HS 2","145","W125","","W129","","161","185","12C-145","","pt_5-6 v 7-8","","","","","","","","","","","",""
"20-Jul","2:40 PM","9-12 semi","PORTOLA HS 2","149","L129","","L125","","182","181","12C-149","","pt_9-12 semi","","","","","","","","","","","",""
"20-Jul","3:30 PM","13-16 semi","PORTOLA HS 2","153","W133","","W137","","178","177","12C-153","","pt_13-16 semi","","","","","","","","","","","",""
"20-Jul","4:20 PM","17-20 semi","PORTOLA HS 2","157","L137","","L133","","170","169","12C-157","","pt_17-20 semi","","","","","","","","","","","",""
"20-Jul","5:10 PM","play to semi","PORTOLA HS 2","161","L121","","W145","","173","186","12C-161","","pt_play to semi","","","","","","","","","","","",""
"","","","GOLDEN WEST COLLEGE 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","","GMID","","","","","","","","","","","","","",""
"20-Jul","8:00 AM","21-24 RR","GOLDEN WEST COLLEGE 2","118","3rd_pt_U","","3rd_pt_R","","pt_21-24 RR","","12C-118","","pt_21-24 RR","","","","","","","","","","","",""
"20-Jul","8:50 AM","play to semi","GOLDEN WEST COLLEGE 2","122","1st_pt_M","","1st_pt_P","","173","162","12C-122","","pt_play to semi","","","","","","","","","","","",""
"20-Jul","9:40 AM","5-8 v 9-12","GOLDEN WEST COLLEGE 2","126","2nd_pt_O","","W112","","146","150","12C-126","","pt_5-8 v 9-12","","","","","","","","","","","",""
"20-Jul","10:30 AM","5-8 v 9-12","GOLDEN WEST COLLEGE 2","130","2nd_pt_N","","W109","","146","150","12C-130","","pt_5-8 v 9-12","","","","","","","","","","","",""
"20-Jul","11:20 AM","13-20 qtr","GOLDEN WEST COLLEGE 2","134","L109","","2nd_pt_T","","154","158","12C-134","","pt_13-20 qtr","","","","","","","","","","","",""
"20-Jul","12:10 PM","13-20 qtr","GOLDEN WEST COLLEGE 2","138","L111","","2nd_pt_R","","154","158","12C-138","","pt_13-20 qtr","","","","","","","","","","","",""
"20-Jul","1:00 PM","21-24 RR","GOLDEN WEST COLLEGE 2","142","3rd_pt_U","","3rd_pt_S","","pt_21-24 RR","","12C-142","","pt_21-24 RR","","","","","","","","","","","",""
"20-Jul","1:50 PM","5-6 v 7-8","GOLDEN WEST COLLEGE 2","146","W126","","W130","","162","185","12C-146","","pt_5-6 v 7-8","","","","","","","","","","","",""
"20-Jul","2:40 PM","9-12 semi","GOLDEN WEST COLLEGE 2","150","L130","","L126","","182","181","12C-150","","pt_9-12 semi","","","","","","","","","","","",""
"20-Jul","3:30 PM","13-16 semi","GOLDEN WEST COLLEGE 2","154","W134","","W138","","178","177","12C-154","","pt_13-16 semi","","","","","","","","","","","",""
"20-Jul","4:20 PM","17-20 semi","GOLDEN WEST COLLEGE 2","158","L138","","L134","","170","169","12C-158","","pt_17-20 semi","","","","","","","","","","","",""
"20-Jul","5:10 PM","play to semi","GOLDEN WEST COLLEGE 2","162","L122","","W146","","174","186","12C-162","","pt_play to semi","","","","","","","","","","","",""
"","","au_X","","","","","","","","","","","","","","","","","","","","","","",""
"","","L115","","","","","","","","","","","","","","","","","","","","","","",""
"","","L67","","","","","","","","","","","","","","","","","","","","","","",""
"","","L83","","","","","","","","","","","","","","","","","","","","","","",""
"","","","TRABUCO HILLS HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","","GMID","","","","","","","","","","","","","",""
"20-Jul","8:00 AM","bracket","TRABUCO HILLS HS","136","au_W1","","au_W3","","bracket","","12C-136","","au_bracket","","","","","","","","","","","",""
"20-Jul","8:50 AM","5-8 v 9-12","TRABUCO HILLS HS","128","2nd_au_O","","W116","","148","152","12C-128","","au_5-8 v 9-12","","","","","","","","","","","",""
"20-Jul","9:40 AM","5-8 v 9-12","TRABUCO HILLS HS","132","2nd_au_N","","W113","","148","152","12C-132","","au_5-8 v 9-12","","","","","","","","","","","",""
"20-Jul","10:30 AM","19-21 RR","TRABUCO HILLS HS","120","au_X1","","au_X2","","au_19-21 RR","","12C-120","","au_19-21 RR","","","","","","","","","","","",""
"20-Jul","11:20 AM","play to semi","TRABUCO HILLS HS","124","1st_au_M","","1st_au_P","","171","164","12C-124","","au_play to semi","","","","","","","","","","","",""
"20-Jul","12:10 PM","bracket","TRABUCO HILLS HS","140","au_W2","","au_W3","","bracket","","12C-140","","au_bracket","","","","","","","","","","","",""
"20-Jul","1:00 PM","1-2 v 3-4","TRABUCO HILLS HS","148","W128","","W132","","164","188","12C-148","","au_1-2 v 3-4","","","","","","","","","","","",""
"20-Jul","1:50 PM","19-21 RR","TRABUCO HILLS HS","144","au_X1","","au_X3","","au_19-21 RR","","12C-144","","au_19-21 RR","","","","","","","","","","","",""
"20-Jul","2:40 PM","9-12 semi","TRABUCO HILLS HS","152","L132","","L128","","183","184","12C-152","","au_9-12 semi","","","","","","","","","","","",""
"20-Jul","3:30 PM","bracket","TRABUCO HILLS HS","156","au_W1","","au_W2","","bracket","","12C-156","","au_bracket","","","","","","","","","","","",""
"20-Jul","4:20 PM","play to semi","TRABUCO HILLS HS","164","L124","","W148","","172","187","12C-164","","au_play to semi","","","","","","","","","","","",""
"","","","LA HABRA HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","","GMID","","","","","","","","","","","","","",""
"20-Jul","8:00 AM","bracket","LA HABRA HS","135","au_V1","","au_V3","","bracket","","12C-135","","au_bracket","","","","","","","","","","","",""
