"Day 1","HOT! RESULTS","SUBMIT SCORES!","Quarter Lengths by Day","BRACKET BREAKER","","","","","","","","","","","","","","","","","","","","",""
"Sat, July 18","","","5-5-5-5","","","","","","","","","","","","","","","","","","","","","",""
"18-Jul","7:50 AM","Group G","EL TORO HS 2","5","G(7)-FOOTHILL RED","","G(31)-LOWPO","","","","10C-005","","","","","","","","","","","","","",""
"18-Jul","8:40 AM","Group F","EL TORO HS 2","8","F(6)-SANTA BARBARA WPC","","F(30)-SHAQ","","","","10C-008","","","","","","","","","","","","","",""
"18-Jul","9:30 AM","Group E","EL TORO HS 2","11","E(5)-CHANNEL ISLANDS UNITED","","E(29)-ALAMEDA","","","","10C-011","","","","","","","","","","","","","",""
"18-Jul","10:20 AM","Group H","EL TORO HS 2","14","H(17)-VANGUARD","","H(32)-A TOWN","","","","10C-014","","","","","","","","","","","","","",""
"18-Jul","11:10 AM","Group G","EL TORO HS 2","17","G(18)-WHITTIER","","G(31)-LOWPO","","","","10C-017","","","","","","","","","","","","","",""
"18-Jul","12:00 PM","Group F","EL TORO HS 2","20","F(19)-LA CITY UNITED","","F(30)-SHAQ","","","","10C-020","","","","","","","","","","","","","",""
"18-Jul","12:50 PM","Group E","EL TORO HS 2","23","E(20)-TPC SHARKS","","E(29)-ALAMEDA","","","","10C-023","","","","","","","","","","","","","",""
"18-Jul","1:40 PM","Group H","EL TORO HS 2","26","H(8)-ECA","","H(17)-VANGUARD","","","","10C-026","","","","","","","","","","","","","",""
"18-Jul","2:30 PM","Group G","EL TORO HS 2","29","G(7)-FOOTHILL RED","","G(18)-WHITTIER","","","","10C-029","","","","","","","","","","","","","",""
"18-Jul","3:20 PM","Group F","EL TORO HS 2","32","F(6)-SANTA BARBARA WPC","","F(19)-LA CITY UNITED","","","","10C-032","","","","","","","","","","","","","",""
"18-Jul","4:10 PM","Group E","EL TORO HS 2","35","E(5)-CHANNEL ISLANDS UNITED","","E(20)-TPC SHARKS","","","","10C-035","","","","","","","","","","","","","",""
"18-Jul","5:50 PM","2-3 cross","EL TORO HS 2","38","2nd H-","","3rd G-","","pt_U2","au_N2","10C-038","","","","","","","","","","","","","",""
"18-Jul","6:40 PM","2-3 cross","EL TORO HS 2","41","2nd G-","","3rd H-","","pt_T2","au_M2","10C-041","","","","","","","","","","","","","",""
"18-Jul","7:30 PM","2-3 cross","EL TORO HS 2","44","2nd F-","","3rd E-","","pt_S2","au_P2","10C-044","","","","","","","","","","","","","",""
"18-Jul","8:20 PM","2-3 cross","EL TORO HS 2","47","2nd E-","","3rd F-","","pt_R2","au_O2","10C-047","","","","","","","","","","","","","",""
"","","","SADDLEBACK COLLEGE 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","L to #","GMID","","","","","","","","","","","","","",""
"18-Jul","7:00 AM","Group I","SADDLEBACK COLLEGE 2","3","I(9)-OCWPC BLUE","","I(33)-WEST VALLEY","","","","10C-003","","","","","","","","","","","","","",""
"18-Jul","7:50 AM","Group J","SADDLEBACK COLLEGE 2","6","J(10)-NORTH IRVINE","","J(34)-AQUATEX","","","","10C-006","","","","","","","","","","","","","",""
"18-Jul","8:40 AM","Group K","SADDLEBACK COLLEGE 2","9","K(11)-LOS ALAMITOS","","K(35)-CHICAGO PARK","","","","10C-009","","","","","","","","","","","","","",""
"18-Jul","9:30 AM","Group L","SADDLEBACK COLLEGE 2","12","L(12)-AMERICAN RIVER","","L(36)-CARMEL","","","","10C-012","","","","","","","","","","","","","",""
"18-Jul","10:20 AM","Group I","SADDLEBACK COLLEGE 2","15","I(16)-PRAETORIAN","","I(33)-WEST VALLEY","","","","10C-015","","","","","","","","","","","","","",""
"18-Jul","11:10 AM","Group J","SADDLEBACK COLLEGE 2","18","J(15)-LAGUNA BLACK","","J(34)-AQUATEX","","","","10C-018","","","","","","","","","","","","","",""
"18-Jul","12:00 PM","Group K","SADDLEBACK COLLEGE 2","21","K(14)-SAN JOSE EXPRESS","","K(35)-CHICAGO PARK","","","","10C-021","","","","","","","","","","","","","",""
"18-Jul","12:50 PM","Group L","SADDLEBACK COLLEGE 2","24","L(13)-LYONS AQUATICS","","L(36)-CARMEL","","","","10C-024","","","","","","","","","","","","","",""
"18-Jul","1:40 PM","Group I","SADDLEBACK COLLEGE 2","27","I(9)-OCWPC BLUE","","I(16)-PRAETORIAN","","","","10C-027","","","","","","","","","","","","","",""
"18-Jul","2:30 PM","Group J","SADDLEBACK COLLEGE 2","30","J(10)-NORTH IRVINE","","J(15)-LAGUNA BLACK","","","","10C-030","","","","","","","","","","","","","",""
"18-Jul","3:20 PM","Group K","SADDLEBACK COLLEGE 2","33","K(11)-LOS ALAMITOS","","K(14)-SAN JOSE EXPRESS","","","","10C-033","","","","","","","","","","","","","",""
"18-Jul","4:10 PM","Group L","SADDLEBACK COLLEGE 2","36","L(12)-AMERICAN RIVER","","L(13)-LYONS AQUATICS","","","","10C-036","","","","","","","","","","","","","",""
"18-Jul","5:50 PM","2-3 cross","SADDLEBACK COLLEGE 2","39","2nd I-","","3rd J-","","pt_U1","au_N3","10C-039","","","","","","","","","","","","","",""
"18-Jul","6:40 PM","2-3 cross","SADDLEBACK COLLEGE 2","42","2nd J-","","3rd I-","","pt_T1","au_M3","10C-042","","","","","","","","","","","","","",""
"18-Jul","7:30 PM","2-3 cross","SADDLEBACK COLLEGE 2","45","2nd K-","","3rd L-","","pt_S1","au_P3","10C-045","","","","","","","","","","","","","",""
"18-Jul","8:20 PM","2-3 cross","SADDLEBACK COLLEGE 2","48","2nd L-","","3rd K-","","pt_R1","au_O3","10C-048","","","","","","","","","","","","","",""
"Sun, July 19","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_N","pt_O","","","","","","","","","","","","","","","","","","","","","",""
"","","1st B-","1st C-","","","","","","","","","","","","","","","","","","","","","",""
"","","1st G-","1st F-","","","","","","","","","","","","","","","","","","","","","",""
"","","1st J-","1st K-","","","","","","","","","","","","","","","","","","","","","",""
"","","pt_S","pt_T","","","","","","","","","","","","","","","","","","","","","",""
"","","W45","W42","","","","","","","","","","","","","","","","","","","","","",""
"","","W44","W41","","","","","","","","","","","","","","","","","","","","","",""
"","","W43","W40","","","","","","","","","","","","","","","","","","","","","",""
"","","","BECKMAN HS 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","L to #","GMID","","","","","","","","","","","","","",""
"19-Jul","7:00 AM","Group","BECKMAN HS 2","49","pt_O2-","","pt_O3-","","","","10C-049","","","pt_Group","","","","","","","","","","",""
"19-Jul","7:50 AM","Group","BECKMAN HS 2","51","pt_U1","","pt_U2","","","","10C-051","","","pt_Group","","","","","","","","","","",""
"19-Jul","8:40 AM","Group","BECKMAN HS 2","54","pt_M2-","","pt_M3-","","","","10C-054","","","pt_Group","","","","","","","","","","",""
"19-Jul","9:30 AM","Group","BECKMAN HS 2","57","pt_S1","","pt_S2","","","","10C-057","","","pt_Group","","","","","","","","","","",""
"19-Jul","10:20 AM","Group","BECKMAN HS 2","60","pt_O1-","","pt_O3-","","","","10C-060","","","pt_Group","","","","","","","","","","",""
"19-Jul","11:10 AM","Group","BECKMAN HS 2","63","pt_U1","","pt_U3","","","","10C-063","","","pt_Group","","","","","","","","","","",""
"19-Jul","12:00 PM","Group","BECKMAN HS 2","66","pt_M1-","","pt_M3-","","","","10C-066","","","pt_Group","","","","","","","","","","",""
"19-Jul","12:50 PM","Group","BECKMAN HS 2","69","pt_S1","","pt_S3","","","","10C-069","","","pt_Group","","","","","","","","","","",""
"19-Jul","1:40 PM","Group","BECKMAN HS 2","72","pt_O1-","","pt_O2-","","","","10C-072","","","pt_Group","","","","","","","","","","",""
"19-Jul","2:30 PM","Group","BECKMAN HS 2","75","pt_U2","","pt_U3","","","","10C-075","","","pt_Group","","","","","","","","","","",""
"19-Jul","3:20 PM","Group","BECKMAN HS 2","78","pt_M1-","","pt_M2-","","","","10C-078","","","pt_Group","","","","","","","","","","",""
"19-Jul","4:10 PM","Group","BECKMAN HS 2","81","pt_S2","","pt_S3","","","","10C-081","","","pt_Group","","","","","","","","","","",""
"19-Jul","6:40 PM","Play-in","BECKMAN HS 2","85","3rd pt_O-","","1st pt_U-","","89","105","10C-085","","","pt_Play-in","","","","","","","","","","",""
"19-Jul","7:30 PM","Play-in","BECKMAN HS 2","87","3rd pt_M-","","1st pt_S-","","98","102","10C-087","","","pt_Play-in","","","","","","","","","","",""
"","","","CAPISTRANO VALLEY HS 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","L to #","GMID","","","","","","","","","","","","","",""
"19-Jul","7:00 AM","Group","CAPISTRANO VALLEY HS 2","50","pt_P2-","","pt_P3-","","","","10C-050","","","pt_Group","","","","","","","","","","",""
"19-Jul","7:50 AM","Group","CAPISTRANO VALLEY HS 2","52","pt_T1","","pt_T2","","","","10C-052","","","pt_Group","","","","","","","","","","",""
"19-Jul","8:40 AM","Group","CAPISTRANO VALLEY HS 2","55","pt_N2-","","pt_N3-","","","","10C-055","","","pt_Group","","","","","","","","","","",""
"19-Jul","9:30 AM","Group","CAPISTRANO VALLEY HS 2","58","pt_R1","","pt_R2","","","","10C-058","","","pt_Group","","","","","","","","","","",""
"19-Jul","10:20 AM","Group","CAPISTRANO VALLEY HS 2","61","pt_P1-","","pt_P3-","","","","10C-061","","","pt_Group","","","","","","","","","","",""
"19-Jul","11:10 AM","Group","CAPISTRANO VALLEY HS 2","64","pt_T1","","pt_T3","","","","10C-064","","","pt_Group","","","","","","","","","","",""
"19-Jul","12:00 PM","Group","CAPISTRANO VALLEY HS 2","67","pt_N1-","","pt_N3-","","","","10C-067","","","pt_Group","","","","","","","","","","",""
"19-Jul","12:50 PM","Group","CAPISTRANO VALLEY HS 2","70","pt_R1","","pt_R3","","","","10C-070","","","pt_Group","","","","","","","","","","",""
"19-Jul","1:40 PM","Group","CAPISTRANO VALLEY HS 2","73","pt_P1-","","pt_P2-","","","","10C-073","","","pt_Group","","","","","","","","","","",""
"19-Jul","2:30 PM","Group","CAPISTRANO VALLEY HS 2","76","pt_T2","","pt_T3","","","","10C-076","","","pt_Group","","","","","","","","","","",""
"19-Jul","3:20 PM","Group","CAPISTRANO VALLEY HS 2","79","pt_N1-","","pt_N2-","","","","10C-079","","","pt_Group","","","","","","","","","","",""
"19-Jul","4:10 PM","Group","CAPISTRANO VALLEY HS 2","82","pt_R2","","pt_R3","","","","10C-082","","","pt_Group","","","","","","","","","","",""
"19-Jul","6:40 PM","Play-in","CAPISTRANO VALLEY HS 2","86","3rd pt_P-","","1st pt_T-","","95","99","10C-086","","","pt_Play-in","","","","","","","","","","",""
"19-Jul","7:30 PM","Play-in","CAPISTRANO VALLEY HS 2","88","3rd pt_N-","","1st pt_R-","","92","96","10C-088","","","pt_Play-in","","","","","","","","","","",""
"","","au_N","au_O","","","","","","","","","","","","","","","","","","","","","",""
"","","L37","L46","","","","","","","","","","","","","","","","","","","","","",""
"","","L38","L47","","","","","","","","","","","","","","","","","","","","","",""
"","","L39","L48","","","","","","","pt_","","","","","","","","","","","","","","",""
"","","","","","","","","","","au_","","","","","","","","","","","","","","",""
"","","","SADDLEBACK COLLEGE 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","L to #","GMID","","","","","","","","","","","","","",""
"19-Jul","7:00 AM","Group","SADDLEBACK COLLEGE 2","53","au_M2","","au_M3","","","","10C-053","","","au_Group","","","","","","","","","","",""
"19-Jul","7:50 AM","Group","SADDLEBACK COLLEGE 2","56","au_N2","","au_N3","","","","10C-056","","","au_Group","","","","","","","","","","",""
"19-Jul","8:40 AM","Group","SADDLEBACK COLLEGE 2","59","au_O2","","au_O3","","","","10C-059","","","au_Group","","","","","","","","","","",""
"19-Jul","9:30 AM","Group","SADDLEBACK COLLEGE 2","62","au_P2","","au_P3","","","","10C-062","","","au_Group","","","","","","","","","","",""
"19-Jul","10:20 AM","Group","SADDLEBACK COLLEGE 2","65","au_M1","","au_M3","","","","10C-065","","","au_Group","","","","","","","","","","",""
"19-Jul","11:10 AM","Group","SADDLEBACK COLLEGE 2","68","au_N1","","au_N3","","","","10C-068","","","au_Group","","","","","","","","","","",""
"19-Jul","12:00 PM","Group","SADDLEBACK COLLEGE 2","71","au_O1","","au_O3","","","","10C-071","","","au_Group","","","","","","","","","","",""
"19-Jul","12:50 PM","Group","SADDLEBACK COLLEGE 2","74","au_P1","","au_P3","","","","10C-074","","","au_Group","","","","","","","","","","",""
"19-Jul","1:40 PM","Group","SADDLEBACK COLLEGE 2","77","au_M1","","au_M2","","","","10C-077","","","au_Group","","","","","","","","","","",""
"19-Jul","2:30 PM","Group","SADDLEBACK COLLEGE 2","80","au_N1","","au_N2","","","","10C-080","","","au_Group","","","","","","","","","","",""
"19-Jul","3:20 PM","Group","SADDLEBACK COLLEGE 2","83","au_O1","","au_O2","","","","10C-083","","","au_Group","","","","","","","","","","",""
"19-Jul","4:10 PM","Group","SADDLEBACK COLLEGE 2","84","au_P1","","au_P2","","","","10C-084","","","au_Group","","","","","","","","","","",""
"Mon, July 20","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","EL TORO HS 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","L to #","GMID","","","","","","","","","","","","","",""
"20-Jul","8:00 AM","5-8 v 9-12","EL TORO HS 2","89","2nd pt_P-","","W85","","107","113","10C-089","","","pt_5-8 v 9-12","","","","","","","","","","",""
"20-Jul","8:50 AM","5-8 v 9-12","EL TORO HS 2","92","2nd pt_M-","","W88","","107","113","10C-092","","","pt_5-8 v 9-12","","","","","","","","","","",""
"20-Jul","9:40 AM","5-8 v 9-12","EL TORO HS 2","95","2nd pt_O-","","W86","","110","116","10C-095","","","pt_5-8 v 9-12","","","","","","","","","","",""
"20-Jul","10:30 AM","5-8 v 9-12","EL TORO HS 2","98","2nd pt_N-","","W87","","110","116","10C-098","","","pt_5-8 v 9-12","","","","","","","","","","",""
"20-Jul","11:20 AM","1-2 v 3-4","EL TORO HS 2","101","1st pt_N-","","1st pt_O-","","132","119","10C-101","","","pt_1-2 v 3-4","","","","","","","","","","",""
"20-Jul","12:10 PM","1-2 v 3-4","EL TORO HS 2","104","1st pt_M-","","1st pt_P-","","131","122","10C-104","","","pt_1-2 v 3-4","","","","","","","","","","",""
"20-Jul","1:00 PM","5-6 v 7-8","EL TORO HS 2","107","W89","","W92","","119","140","10C-107","","","pt_5-6 v 7-8","","","","","","","","","","",""
"20-Jul","1:50 PM","5-6 v 7-8","EL TORO HS 2","110","W95","","W98","","122","140","10C-110","","","pt_5-6 v 7-8","","","","","","","","","","",""
"20-Jul","2:40 PM","9-12 semi","EL TORO HS 2","113","L92","","L89","","138","137","10C-113","","","pt_9-12 semi","","","","","","","","","","",""
"20-Jul","3:30 PM","9-12 semi","EL TORO HS 2","116","L98","","L95","","138","137","10C-116","","","pt_9-12 semi","","","","","","","","","","",""
"20-Jul","4:20 PM","Play-in","EL TORO HS 2","119","L101","","W107","","131","141","10C-119","","","pt_Play-in","","","","","","","","","","",""
"20-Jul","5:10 PM","Play-in","EL TORO HS 2","122","L104","","W110","","132","141","10C-122","","","pt_Play-in","","","","","","","","","","",""
"","","","EL TORO HS 3","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","L to #","GMID","","","","","","","","","","","","","",""
"20-Jul","8:00 AM","21-24 RR","EL TORO HS 3","90","3rd pt_T-","","3rd pt_S-","","","","10C-090","","","pt_21-24 RR","","","","","","","","","","",""
"20-Jul","8:50 AM","21-24 RR","EL TORO HS 3","93","3rd pt_U-","","3rd pt_R-","","","","10C-093","","","pt_21-24 RR","","","","","","","","","","",""
"20-Jul","9:40 AM","13-20 qtr","EL TORO HS 3","96","L88","","2nd pt_U-","","114","117","10C-096","","","pt_13-20 qtr","","","","","","","","","","",""
"20-Jul","10:30 AM","13-20 qtr","EL TORO HS 3","99","L86","","2nd pt_S-","","114","117","10C-099","","","pt_13-20 qtr","","","","","","","","","","",""
"20-Jul","11:20 AM","13-20 qtr","EL TORO HS 3","102","L87","","2nd pt_T-","","120","123","10C-102","","","pt_13-20 qtr","","","","","","","","","","",""
"20-Jul","12:10 PM","13-20 qtr","EL TORO HS 3","105","L85","","2nd pt_R-","","120","123","10C-105","","","pt_13-20 qtr","","","","","","","","","","",""
"20-Jul","1:00 PM","21-24 RR","EL TORO HS 3","108","3rd pt_U-","","3rd pt_S-","","","","10C-108","","","pt_21-24 RR","","","","","","","","","","",""
"20-Jul","1:50 PM","21-24 RR","EL TORO HS 3","111","3rd pt_T-","","3rd pt_R-","","","","10C-111","","","pt_21-24 RR","","","","","","","","","","",""
"20-Jul","2:40 PM","13-16 semi","EL TORO HS 3","114","W96","","W99","","135","134","10C-114","","","pt_13-16 semi","","","","","","","","","","",""
"20-Jul","3:30 PM","17-20 semi","EL TORO HS 3","117","L99","","L96","","129","128","10C-117","","","pt_17-20 semi","","","","","","","","","","",""
"20-Jul","4:20 PM","13-16 semi","EL TORO HS 3","120","W102","","W105","","135","134","10C-120","","","pt_13-16 semi","","","","","","","","","","",""
"20-Jul","5:10 PM","17-20 semi","EL TORO HS 3","123","L105","","L102","","129","128","10C-123","","","pt_17-20 semi","","","","","","","","","","",""
"","","","CAPISTRANO VALLEY HS 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","L to #","GMID","","","","","","","","","","","","","",""
"20-Jul","8:00 AM","5-8 v 9-12","CAPISTRANO VALLEY HS 2","91","2nd au_P-","","3rd au_O-","","109","115","10C-091","","","au_5-8 v 9-12","","","","","","","","","","",""
"20-Jul","8:50 AM","5-8 v 9-12","CAPISTRANO VALLEY HS 2","94","2nd au_O-","","3rd au_P-","","112","118","10C-094","","","au_5-8 v 9-12","","","","","","","","","","",""
"20-Jul","9:40 AM","5-8 v 9-12","CAPISTRANO VALLEY HS 2","97","2nd au_M-","","3rd au_N-","","109","115","10C-097","","","au_5-8 v 9-12","","","","","","","","","","",""
"20-Jul","10:30 AM","5-8 v 9-12","CAPISTRANO VALLEY HS 2","100","2nd au_N-","","3rd au_M-","","112","118","10C-100","","","au_5-8 v 9-12","","","","","","","","","","",""
"20-Jul","11:20 AM","1-2 v 3-4","CAPISTRANO VALLEY HS 2","103","1st au_N-","","1st au_O-","","130","121","10C-103","","","au_1-2 v 3-4","","","","","","","","","","",""
"20-Jul","12:10 PM","1-2 v 3-4","CAPISTRANO VALLEY HS 2","106","1st au_M-","","1st au_P-","","127","124","10C-106","","","au_1-2 v 3-4","","","","","","","","","","",""
"20-Jul","1:00 PM","5-6 v 7-8","CAPISTRANO VALLEY HS 2","109","W91","","W97","","121","142","10C-109","","","au_5-6 v 7-8","","","","","","","","","","",""
"20-Jul","1:50 PM","5-6 v 7-8","CAPISTRANO VALLEY HS 2","112","W94","","W100","","124","142","10C-112","","","au_5-6 v 7-8","","","","","","","","","","",""
"20-Jul","2:40 PM","9-12 semi","CAPISTRANO VALLEY HS 2","115","L97","","L91","","133","136","10C-115","","","au_9-12 semi","","","","","","","","","","",""
"20-Jul","3:30 PM","9-12 semi","CAPISTRANO VALLEY HS 2","118","L100","","L94","","133","136","10C-118","","","au_9-12 semi","","","","","","","","","","",""
"20-Jul","4:20 PM","Play-in","CAPISTRANO VALLEY HS 2","121","L103","","W109","","127","139","10C-121","","","au_Play-in","","","","","","","","","","",""
"20-Jul","5:10 PM","Play-in","CAPISTRANO VALLEY HS 2","124","L106","","W112","","130","139","10C-124","","","au_Play-in","","","","","","","","","","",""
"Tue, July 21","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","BECKMAN HS 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","L to #","GMID","","","","","","","","","","","","","",""
"21-Jul","8:00 AM","11th","BECKMAN HS 2","136","L115","","L118","","11th","12th","10C-136","","","au_11th","","","","","","","","","","",""
"21-Jul","11:00 AM","15th","BECKMAN HS 2","134","L114","","L120","","15th","16th","10C-134","","","pt_15th","","","","","","","","","","",""
"21-Jul","12:00 PM","19th","BECKMAN HS 2","128","L117","","L123","","19th","20th","10C-128","","","pt_19th","","","","","","","","","","",""
"","","","EL TORO HS 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","L to #","GMID","","","","","","","","","","","","","",""
"21-Jul","8:00 AM","semi","EL TORO HS 2","127","W106","","W121","","144","143","10C-127","","","au_semi","","","","","","","","","","",""
"21-Jul","9:00 AM","17th","EL TORO HS 2","129","W117","","W123","","17th","18th","10C-129","","","pt_17th","","","","","","","","","","",""
"21-Jul","12:00 PM","3rd","EL TORO HS 2","143","L127","","L130","","3rd","4th","10C-143","","","au_3rd","","","","","","","","","","",""
"21-Jul","1:00 PM","1st","EL TORO HS 2","144","W127","","W130","","1st","2nd","10C-144","","","au_1st","","","","","","","","","","",""
"","","","EL TORO HS 3","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","L to #","GMID","","","","","","","","","","","","","",""
"21-Jul","8:00 AM","semi","EL TORO HS 3","130","W103","","W124","","144","143","10C-130","","","au_semi","","","","","","","","","","",""
"21-Jul","9:00 AM","7th","EL TORO HS 3","140","L107","","L110","","7th","8th","10C-140","","","pt_7th","","","","","","","","","","",""
"21-Jul","10:00 AM","9th","EL TORO HS 3","138","W113","","W116","","9th","10th","10C-138","","","pt_9th","","","","","","","","","","",""
"21-Jul","11:00 AM","11th","EL TORO HS 3","137","L113","","L116","","11th","12th","10C-137","","","pt_11th","","","","","","","","","","",""
"","","","TUSTIN HS 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","L to #","GMID","","","","","","","","","","","","","",""
"21-Jul","12:00 PM","13th","TUSTIN HS 2","135","W114","","W120","","13th","14th","10C-135","","","pt_13th","","","","","","","","","","",""
"","","","CAPISTRANO VALLEY HS 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","L to #","GMID","","","","","","","","","","","","","",""
"21-Jul","8:00 AM","21-24 RR","CAPISTRANO VALLEY HS 2","125","3rd pt_T-","","3rd pt_U-","","","","10C-125","","","pt_21-24 RR","","","","","","","","","","",""
"21-Jul","9:00 AM","21-24 RR","CAPISTRANO VALLEY HS 2","126","3rd pt_R-","","3rd pt_S-","","","","10C-126","","","pt_21-24 RR","","","","","","","","","","",""
"21-Jul","10:00 AM","5th","CAPISTRANO VALLEY HS 2","139","L121","","L124","","5th","6th","10C-139","","","au_5th","","","","","","","","","","",""
"21-Jul","11:00 AM","7th","CAPISTRANO VALLEY HS 2","142","L109","","L112","","7th","8th","10C-142","","","au_7th","","","","","","","","","","",""
"21-Jul","12:00 PM","9th","CAPISTRANO VALLEY HS 2","133","W115","","W118","","9th","10th","10C-133","","","au_9th","","","","","","","","","","",""
"","","","WOOLLETT LEFT","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","L to #","GMID","","","","","","","","","","","","","",""
