"Day 1","","","Quarter Lengths by Day","","","","","","","","","","","","","","","","","","","","","",""
"Sat, July 18","","SUBMIT SCORES!","6-6-6-6","","","","Team Travels","","","","","","","","","","","","","","","","","",""
"20-Jul","10:30 AM","9-16 QF","ALISO NIGUEL HS","127","2nd pt_N-","","2nd pt_R-","","146","156","12G-127","","pt_9-16 QF","","","","","","","","","","","",""
"20-Jul","11:20 AM","W to semi, L to play-in 1v4","ALISO NIGUEL HS","133","W113","","W119","","171","159","12G-133","","pt_W to semi, L to play-in 1v4","","","","","","","","","","","",""
"20-Jul","12:10 PM","W to semi, L to play-in 2v3","ALISO NIGUEL HS","136","W114","","W118","","172","162","12G-136","","pt_W to semi, L to play-in 2v3","","","","","","","","","","","",""
"20-Jul","1:00 PM","W to play-in","ALISO NIGUEL HS","139","L113","","L119","","159","191","12G-139","","pt_W to play-in","","","","","","","","","","","",""
"20-Jul","1:50 PM","W to play-in","ALISO NIGUEL HS","142","L114","","L118","","162","191","12G-142","","pt_W to play-in","","","","","","","","","","","",""
"20-Jul","2:40 PM","21st-24th","ALISO NIGUEL HS","145","L137","","L140","","177","175","12G-145","","pt_21st-24th","","","","","","","","","","","",""
"20-Jul","3:30 PM","21st-24th","ALISO NIGUEL HS","148","L123","","L126","","177","175","12G-148","","pt_21st-24th","","","","","","","","","","","",""
"20-Jul","4:20 PM","13th-16th","ALISO NIGUEL HS","151","L124","","L122","","185","183","12G-151","","pt_13th-16th","","","","","","","","","","","",""
"20-Jul","5:10 PM","13th-16th","ALISO NIGUEL HS","156","L117","","L127","","185","183","12G-156","","pt_13th-16th","","","","","","","","","","","",""
"20-Jul","6:00 PM","play to semi, L to 5th","ALISO NIGUEL HS","159","L133","","W139","","172","193","12G-159","","pt_play to semi, L to 5th","","","","","","","","","","","",""
"20-Jul","6:50 PM","play to semi, L to 5th","ALISO NIGUEL HS","162","L136","","W142","","171","193","12G-162","","pt_play to semi, L to 5th","","","","","","","","","","","",""
"","","","SAN CLEMENTE HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","L to #","GMID","","","","","","","","","","","","","",""
"20-Jul","8:00 AM","3v8 QF","SAN CLEMENTE HS","114","1st pt_O-","","1st pt_U-","","136","142","12G-114","","pt_3v8 QF","","","","","","","","","","","",""
"20-Jul","8:50 AM","4v7 QF","SAN CLEMENTE HS","119","1st pt_P-","","1st pt_T-","","133","139","12G-119","","pt_4v7 QF","","","","","","","","","","","",""
"20-Jul","9:40 AM","17th-24th","SAN CLEMENTE HS","123","3rd pt_O-","","3rd pt_U-","","160","148","12G-123","","pt_17th-24th","","","","","","","","","","","",""
"20-Jul","10:30 AM","17th-24th","SAN CLEMENTE HS","126","3rd pt_P-","","3rd pt_T-","","160","148","12G-126","","pt_17th-24th","","","","","","","","","","","",""
"20-Jul","11:20 AM","17th-24th","SAN CLEMENTE HS","137","3rd pt_M-","","3rd pt_S-","","157","145","12G-137","","pt_17th-24th","","","","","","","","","","","",""
"20-Jul","12:10 PM","17th-24th","SAN CLEMENTE HS","140","3rd pt_N-","","3rd pt_R-","","157","145","12G-140","","pt_17th-24th","","","","","","","","","","","",""
"20-Jul","1:00 PM","9-16 QF","SAN CLEMENTE HS","117","2nd pt_O-","","2nd pt_U-","","146","156","12G-117","","pt_9-16 QF","","","","","","","","","","","",""
"20-Jul","1:50 PM","9-16 QF","SAN CLEMENTE HS","122","2nd pt_P-","","2nd pt_T-","","143","151","12G-122","","pt_9-16 QF","","","","","","","","","","","",""
"20-Jul","2:40 PM","17-20 semi","SAN CLEMENTE HS","128","W201","","W202","","167","168","12G-128","","au_17-20 semi","","","","","","","","","","","",""
"20-Jul","3:30 PM","17-20 semi","SAN CLEMENTE HS","129","W203","","W204","","167","168","12G-129","","au_17-20 semi","","","","","","","","","","","",""
"20-Jul","4:20 PM","17th-20th","SAN CLEMENTE HS","157","W137","","W140","","181","179","12G-157","","pt_17th-20th","","","","","","","","","","","",""
"20-Jul","5:10 PM","17th-20th","SAN CLEMENTE HS","160","W123","","W126","","181","179","12G-160","","pt_17th-20th","","","","","","","","","","","",""
"20-Jul","6:00 PM","9th-12th","SAN CLEMENTE HS","143","W124","","W122","","189","187","12G-143","","pt_9th-12th","","","","","","","","","","","",""
"20-Jul","6:50 PM","9th-12th","SAN CLEMENTE HS","146","W117","","W127","","189","187","12G-146","","pt_9th-12th","","","","","","","","","","","",""
"","","","MISSION VIEJO HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","L to #","GMID","","","","","","","","","","","","","",""
"20-Jul","8:00 AM","17-24 QF","MISSION VIEJO HS","201","3rd au_N-","","3rd au_R-","","128","au_W1","12G-201","","au_17-24 QF","","","","","","","","","","","",""
"20-Jul","8:50 AM","17-24 QF","MISSION VIEJO HS","203","3rd au_M-","","3rd au_S (W111)","","129","au_V1","12G-203","","au_17-24 QF","","","","","","","","","","","",""
"20-Jul","9:40 AM","17-24 QF","MISSION VIEJO HS","202","3rd au_P-","","3rd au_T (W112)","","128","au_W2","12G-202","","au_17-24 QF","","","","","","","","","","","",""
"20-Jul","10:30 AM","17-24 QF","MISSION VIEJO HS","204","3rd au_O-","","3rd au_U-","","129","au_V2","12G-204","","au_17-24 QF","","","","","","","","","","","",""
"20-Jul","11:20 AM"," 21-28 W1/W4","MISSION VIEJO HS","135","au_W1","","au_W4","","","147A","12G-135","","au_ 21-28 W1/W4","","","","","","","","","","","",""
"20-Jul","12:10 PM","21-28 W2/W3","MISSION VIEJO HS","147","au_W2","","au_W3","","","147A","12G-147","","au_21-28 W2/W3","","","","","","","","","","","",""
"20-Jul","1:00 PM","9-16 QF","MISSION VIEJO HS","131","2nd au_M-","","2nd au_S(L97)","","149","158","12G-131","","au_9-16 QF","","","","","","","","","","","",""
"20-Jul","1:50 PM","9-16 QF","MISSION VIEJO HS","134","2nd au_N-","","2nd au_R-","","154","161","12G-134","","au_9-16 QF","","","","","","","","","","","",""
"20-Jul","2:40 PM","9-16 QF","MISSION VIEJO HS","130","2nd au_P-","","2nd au_T(L98)","","149","158","12G-130","","au_9-16 QF","","","","","","","","","","","",""
"20-Jul","3:30 PM","9-16 QF","MISSION VIEJO HS","125","2nd au_O-","","2nd au_U-","","154","161","12G-125","","au_9-16 QF","","","","","","","","","","","",""
"20-Jul","4:20 PM","21-28 1st/2ndW","MISSION VIEJO HS","","W#W1/W4","","W#W2/W3","","176","174","12G-135A","","au_21-28 1st/2ndW","","","","","","","","","","","",""
"20-Jul","5:10 PM","21-28 3rd/4thW","MISSION VIEJO HS","","L#W1/W4","","L#W2/W3","","173","165","12G-147A","","au_21-28 3rd/4thW","","","","","","","","","","","",""
"20-Jul","6:00 PM","21-28 3rd/4thV","MISSION VIEJO HS","","L132","","L144","","173","165","12G-152A","","au_21-28 3rd/4thV","","","","","","","","","","","",""
"20-Jul","6:50 PM","9th-12th","MISSION VIEJO HS","149","W131","","W130","","188","186","12G-149","","au_9th-12th","","","","","","","","","","","",""
"20-Jul","7:40 PM","9th-12th","MISSION VIEJO HS","154","W125","","W134","","188","186","12G-154","","au_9th-12th","","","","","","","","","","","",""
"","","","LAGUNA HILLS HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","L to #","GMID","","","","","","","","","","","","","",""
"20-Jul","8:00 AM","3v8 QF","LAGUNA HILLS HS","115","1st au_O-","","1st au_U-","","141","155","12G-115","","au_3v8 QF","","","","","","","","","","","",""
"20-Jul","8:50 AM","4v7 QF","LAGUNA HILLS HS","120","1st au_P-","","1st au_T(W98)","","138","150","12G-120","","au_4v7 QF","","","","","","","","","","","",""
"20-Jul","9:40 AM","1v6 QF","LAGUNA HILLS HS","116","1st au_M-","","1st au_S(W97)","","138","150","12G-116","","au_1v6 QF","","","","","","","","","","","",""
"20-Jul","10:30 AM","2v5 QF","LAGUNA HILLS HS","121","1st au_N-","","1st au_R-","","141","155","12G-121","","au_2v5 QF","","","","","","","","","","","",""
"20-Jul","11:20 AM","21-28 V1/V4","LAGUNA HILLS HS","132","au_V1","","au_V4","","152","152A","12G-132","","au_21-28 V1/V4","","","","","","","","","","","",""
"20-Jul","12:10 PM","W to semi, L to play-in","LAGUNA HILLS HS","138","W116","","W120","","169","163","12G-138","","au_W to semi, L to play-in","","","","","","","","","","","",""
"20-Jul","1:00 PM","21-28 V2/V3","LAGUNA HILLS HS","144","au_V2","","au_V3","","152","152A","12G-144","","au_21-28 V2/V3","","","","","","","","","","","",""
"20-Jul","1:50 PM","W to semi, L to play-in","LAGUNA HILLS HS","141","W115","","W121","","170","164","12G-141","","au_W to semi, L to play-in","","","","","","","","","","","",""
"20-Jul","2:40 PM","W to play-in","LAGUNA HILLS HS","150","L116","","L120","","163","190","12G-150","","au_W to play-in","","","","","","","","","","","",""
"20-Jul","3:30 PM","W to play-in","LAGUNA HILLS HS","155","L115","","L121","","164","190","12G-155","","au_W to play-in","","","","","","","","","","","",""
"20-Jul","4:20 PM","13th-16th","LAGUNA HILLS HS","158","L131","","L130","","184","182","12G-158","","au_13th-16th","","","","","","","","","","","",""
"20-Jul","5:10 PM","13th-16th","LAGUNA HILLS HS","161","L125","","L134","","184","182","12G-161","","au_13th-16th","","","","","","","","","","","",""
"20-Jul","6:00 PM","21-28 1st/2ndV","LAGUNA HILLS HS","152","W132","","W144","","176","174","12G-152","","au_21-28 1st/2ndV","","","","","","","","","","","",""
"20-Jul","6:50 PM","play to semi, L to 5th","LAGUNA HILLS HS","163","L138","","W150","","170","192","12G-163","","au_play to semi, L to 5th","","","","","","","","","","","",""
"20-Jul","7:40 PM","play to semi, L to 5th","LAGUNA HILLS HS","164","L141","","W155","","169","192","12G-164","","au_play to semi, L to 5th","","","","","","","","","","","",""
"Tue, July 21","","","","","","","","","","pt_","au_","","","","","","","","","","","","","",""
"","","","LAGUNA HILLS HS","","","","","","","","","","no game 166","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","L to #","GMID","","","","","","","","","","","","","",""
"21-Jul","7:00 AM","27th","LAGUNA HILLS HS","165","4th_au_V-","","4th au_W-","","","28th","12G-165","","au_27th","","","","","","","","","","","",""
"21-Jul","8:00 AM","25th","LAGUNA HILLS HS","173","3rd au_V-","","3rd au_W-","","","26th","12G-173","","au_25th","","","","","","","","","","","",""
"21-Jul","9:00 AM","23rd","LAGUNA HILLS HS","174","2nd au_V-","","2nd au_W-","","","24th","12G-174","","au_23rd","","","","","","","","","","","",""
"21-Jul","10:00 AM","21st","LAGUNA HILLS HS","176","1st au_V-","","1st au_W-","","","22nd","12G-176","","au_21st","","","","","","","","","","","",""
"21-Jul","11:00 AM","15th","LAGUNA HILLS HS","182","L158","","L161","","","16th","12G-182","","au_15th","","","","","","","","","","","",""
"21-Jul","12:00 PM","17th","LAGUNA HILLS HS","167","W128","","W129","","","18th","12G-167","","au_17th","","","","","","","","","","","",""
"21-Jul","1:00 PM","19th","LAGUNA HILLS HS","168","L128","","L129","","","20th","12G-168","","au_19th","","","","","","","","","","","",""
"","","","MISSION VIEJO HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","L to #","GMID","","","","","","","","","","","","","",""
"21-Jul","7:00 AM","21st","MISSION VIEJO HS","177","W145","","W148","","","22nd","12G-177","","pt_21st","","","","","","","","","","","",""
"21-Jul","8:00 AM","23rd","MISSION VIEJO HS","175","L145","","L148","","","24th","12G-175","","pt_23rd","","","","","","","","","","","",""
"21-Jul","9:00 AM","5th","MISSION VIEJO HS","192","L163","","L164","","","6th","12G-192","","au_5th","","","","","","","","","","","",""
"21-Jul","10:00 AM","7th","MISSION VIEJO HS","190","L150","","L155","","","8th","12G-190","","au_7th","","","","","","","","","","","",""
"21-Jul","11:00 AM","9th","MISSION VIEJO HS","188","W149","","W154","","","10th","12G-188","","au_9th","","","","","","","","","","","",""
"21-Jul","12:00 PM","11th","MISSION VIEJO HS","186","L149","","L154","","","12th","12G-186","","au_11th","","","","","","","","","","","",""
"21-Jul","1:00 PM","13th","MISSION VIEJO HS","184","W158","","W161","","","14th","12G-184","","au_13th","","","","","","","","","","","",""
"","","","SAN CLEMENTE HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","L to #","GMID","","","","","","","","","","","","","",""
"21-Jul","7:00 AM","semi","SAN CLEMENTE HS","172","W136","","W159","","197","196","12G-172","","pt_semi","","","","","","","","","","","",""
"21-Jul","8:00 AM","9th","SAN CLEMENTE HS","189","W143","","W146","","","10th","12G-189","","pt_9th","","","","","","","","","","","",""
"21-Jul","9:00 AM","11th","SAN CLEMENTE HS","187","L143","","L146","","","12th","12G-187","","pt_11th","","","","","","","","","","","",""
"21-Jul","10:00 AM","13th","SAN CLEMENTE HS","185","W151","","W156","","","14th","12G-185","","pt_13th","","","","","","","","","","","",""
"21-Jul","11:00 AM","15th","SAN CLEMENTE HS","183","L151","","L156","","","16th","12G-183","","pt_15th","","","","","","","","","","","",""
"21-Jul","12:00 PM","17th","SAN CLEMENTE HS","181","W157","","W160","","","18th","12G-181","","pt_17th","","","","","","","","","","","",""
"21-Jul","1:00 PM","19th","SAN CLEMENTE HS","179","L157","","L160","","","20th","12G-179","","pt_19th","","","","","","","","","","","",""
"","","","ALISO NIGUEL HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","L to #","GMID","","","","","","","","","","","","","",""
"21-Jul","7:00 AM","semi","ALISO NIGUEL HS","171","W133","","W162","","197","196","12G-171","","pt_semi","","","","","","","","","","","",""
"21-Jul","8:00 AM","semi","ALISO NIGUEL HS","169","W138","","W164","","195","194","12G-169","","au_semi","","","","","","","","","","","",""
"21-Jul","9:00 AM","semi","ALISO NIGUEL HS","170","W141","","W163","","195","194","12G-170","","au_semi","","","","","","","","","","","",""
"21-Jul","10:00 AM","5th","ALISO NIGUEL HS","193","L159","","L162","","","6th","12G-193","","pt_5th","","","","","","","","","","","",""
"21-Jul","11:00 AM","7th","ALISO NIGUEL HS","191","L139","","L142","","","8th","12G-191","","pt_7th","","","","","","","","","","","",""
"21-Jul","12:00 PM","3rd","ALISO NIGUEL HS","194","L169","","L170","","","4th","12G-194","","au_3rd","","","","","","","","","","","",""
"21-Jul","1:00 PM","1st","ALISO NIGUEL HS","195","W169","","W170","","","2nd","12G-195","","au_1st","","","","","","","","","","","",""
"","","","WOOLLETT LEFT","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","L to #","GMID","","","","","","","","","","","","","",""
"21-Jul","12:00 PM","3rd","WOOLLETT LEFT","196","L171","","L172","","","4th","12G-196","","pt_3rd","","","","","","","","","","","",""
"","","","WOOLLETT RIGHT","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","","L to #","GMID","","","","","","","","","","","","","",""
"21-Jul","12:00 PM","1st","WOOLLETT RIGHT","197","W171","","W172","","","2nd","12G-197","","pt_1st","","","","","","","","","","","",""
"","","au_Place","","","","","","","","","","","","","","","","","","","","","","",""
"","","1st","W195","","","","","","","","","","","","","","","","","","","","","",""
"","","2nd","L195","","","","","","","","","","","","","","","","","","","","","",""
"","","3rd","W194","","","","","","","","","","","","","","","","","","","","","",""
"","","4th","L194","","","","","","","","","","","","","","","","","","","","","",""
"","","5th","W192","","","","","","","","","","","","","","","","","","","","","",""
"","","6th","L192","","","","","","","","","","","","","","","","","","","","","",""
"","","7th","W190","","","","","","","","","","","","","","","","","","","","","",""
"","","8th","L190","","","","","","","","","","","","","","","","","","","","","",""
"","","9th","W188","","","","","","","","","","","","","","","","","","","","","",""
"","","10th","L188","","","","","","","","","","","","","","","","","","","","","",""
"","","11th","W186","","","","","","","","","","","","","","","","","","","","","",""
"","","12th","L186","","","","","","","","","","","","","","","","","","","","","",""
"","","13th","W184","","","","","","","","","","","","","","","","","","","","","",""
"","","14th","L184","","","","","","","","","","","","","","","","","","","","","",""
"","","15th","W182","","","","","","","","","","","","","","","","","","","","","",""
"","","16th","L182","","","","","","","","","","","","","","","","","","","","","",""
"","","17th","W167","","","","","","","","","","","","","","","","","","","","","",""
"","","18th","L167","","","","","","","","","","","","","","","","","","","","","",""
"","","19th","W168","","","","","","","","","","","","","","","","","","","","","",""
"","","20th","L168","","","","","","","","","","","","","","","","","","","","","",""
"","","21st","W176","","","","","","","","","","","","","","","","","","","","","",""
"","","22nd","L176","","","","","","","","","","","","","","","","","","","","","",""
"","","23rd","W174","","","","","","","","","","","","","","","","","","","","","",""
"","","24th","L174","","","","","","","","","","","","","","","","","","","","","",""
"","","25th","","","","","","","","","","","","","","","","","","","","","","",""
"","","26th","","","","","","","","","","","","","","","","","","","","","","",""
"","","27th","","","","","","","","","","","","","","","","","","","","","","",""
"","","28th","","","","","","","","","","","","","","","","","","","","","","",""
"","","C","D","","F (RR)","G","H","","","","","","","","","","","","","","","","","",""
"","","C1(3)-COMMERCE","D1(4)-680 RED A","","F1(6)-BACK BAY NAVY","G1(7)-STANFORD A","H1(8)-DEL MAR","","","","","","","","","","","","","","","","","",""
"","","C2(30)-BROOKLYN HUSTLE","D2(29)-TEMPLE CITY","","F2(27)-DAVIS","G2(26)-PUNAHOU","H2(25)-SOUTH COAST RED","","","","","","","","","","","","","","","","","",""
"","","C3(35)-SEASIDE","D3(36)-NEWPORT BEACH WHITE","","F3(38)-SAN JOSE EXPRESS","G3(39)-SOUTHSIDE","H3(40)-SANTA BARBARA WPC B","","","","","","","","","","","","","","","","","",""
"","","","","","F4(50)-WHITTIER","","","","","","","","","","","","","","","","","","","",""
"","","C","D","","F (RR)","G","H","","","","","","","","","","","","","","","","","",""
"","","C1(3)-COMMERCE","D1(4)-680 RED A","","F1(6)-BACK BAY NAVY","G1(7)-STANFORD A","H1(8)-DEL MAR","","","","","","","","","","","","","","","","","",""
"","","C2(30)-BROOKLYN HUSTLE","D2(29)-TEMPLE CITY","","F2(27)-DAVIS","G2(26)-PUNAHOU","H2(25)-SOUTH COAST RED","","","","","","","","","","","","","","","","","",""
"","","C3(35)-SEASIDE","D3(36)-NEWPORT BEACH WHITE","","F3(38)-SAN JOSE EXPRESS","G3(39)-SOUTHSIDE","H3(40)-SANTA BARBARA WPC B","","","","","","","","","","","","","","","","","",""
"","","","","","F4(50)-WHITTIER","","","","","","","","","","","","","","","","","","","",""
"","","3","4","5","6","7","8","","","","","","","","","","","","","","","","","",""
"","","30","29","28","27","26","25","","","","","","","","","","","","","","","","","",""
"","","35","36","37","38","39","40","","","","","","","","","","","","","","","","","",""
"","","","","","50-","","","","","","","","","","","","","","","","","","","",""
"","","K (RR)","L","","N","O","P","","","","","","","","","","","","","","","","","",""
"","","K1(11)-TSUNAMI","L1(12)-SANTA BARBARA WPC","","N1(14)-ARROYO GRANDE","O1(15)-SHAQ","P1(16)-LAMORINDA B","","","","","","","","","","","","","","","","","",""
"","","K2(22)-LOS ALAMITOS","L2(21)-FOOTHILL","","N2(19)-LB SHORE","O2(18)-GREENWICH","P2(17)-DIABLO ALLIANCE A","","","","","","","","","","","","","","","","","",""
"","","K3(43)-680 BLUE","L3(44)-SAN CLEMENTE BLACK","","N3(46)-LYONS AQUATICS","O3(47)-CENTRAL COAST","P3(48)-CAL REPUBLIC","","","","","","","","","","","","","","","","","",""
"","","K4(49)-NORTH IDAHO","L4(52)-CMAC","","","","","","","","","","","","","","","","","","","","","",""
"","","11","12","13","14","15","16","","","","","","","","","","","","","","","","","",""
"","","22","21","20","19","18","17","","","","","","","","","","","","","","","","","",""
"","","43","44","45","46","47","48","","","","","","","","","","","","","","","","","",""
"","","49","52","","","","","","","","","","","","","","","","","","","","","",""
"","","K (RR)","L","","N","O","P","","","","","","","","","","","","","","","","","",""
"","","K1(11)-TSUNAMI","L1(12)-SANTA BARBARA WPC","","N1(14)-ARROYO GRANDE","O1(15)-SHAQ","P1(16)-LAMORINDA B","","","","","","","","","","","","","","","","","",""
"","","K2(22)-LOS ALAMITOS","L2(21)-FOOTHILL","","N2(19)-LB SHORE","O2(18)-GREENWICH","P2(17)-DIABLO ALLIANCE A","","","","","","","","","","","","","","","","","",""
"","","K3(43)-680 BLUE","L3(44)-SAN CLEMENTE BLACK","","N3(46)-LYONS AQUATICS","O3(47)-CENTRAL COAST","P3(48)-CAL REPUBLIC","","","","","","","","","","","","","","","","","",""
"","","K4(49)-NORTH IDAHO","L4(52)-CMAC","","","","","","","","","","","","","","","","","","","","","",""
