participantId,name,season,ageGroup,gender,group,canonicalClubId,identityStatus,aliases,sources
tournament-team-2026-18u-girls-longhorn,LONGHORN,2026,18U,Girls,18U Girls,club-longhorn,canonical_club_tournament_team,K4(38)-LONGHORN | LONGHORN,2026-jo-weekend-1|18u-girls-classic
tournament-team-2026-18u-girls-lyons-aquatics,LYONS AQUATICS,2026,18U,Girls,18U Girls,club-lyons-aquatics,canonical_club_tournament_team,35-LYONS AQUATICS | LYONS AQUATICS,2026-jo-weekend-1|18u-girls-championship
tournament-team-2026-18u-girls-mavericks,MAVERICKS,2026,18U,Girls,18U Girls,club-mavericks,canonical_club_tournament_team,J3(34)-MAVERICKS | MAVERICKS,2026-jo-weekend-1|18u-girls-classic
tournament-team-2026-18u-girls-mid-valley-blue,MID VALLEY BLUE,2026,18U,Girls,18U Girls,,tournament_only_team,20-MID VALLEY BLUE | MID VALLEY BLUE,2026-jo-weekend-1|18u-girls-championship
tournament-team-2026-18u-girls-mid-valley-white,MID VALLEY WHITE,2026,18U,Girls,18U Girls,,tournament_only_team,L1(12)-MID VALLEY WHITE | MID VALLEY WHITE,2026-jo-weekend-1|18u-girls-classic
tournament-team-2026-18u-girls-moose,MOOSE,2026,18U,Girls,18U Girls,club-moose,canonical_club_tournament_team,D4(43)-MOOSE | MOOSE,2026-jo-weekend-1|18u-girls-classic
tournament-team-2026-18u-girls-nc-select,NC SELECT,2026,18U,Girls,18U Girls,,tournament_only_team,B3(26)-NC SELECT | NC SELECT,2026-jo-weekend-1|18u-girls-classic
tournament-team-2026-18u-girls-nipc,NIPC,2026,18U,Girls,18U Girls,club-nipc,canonical_club_tournament_team,42-NIPC | NIPC,2026-jo-weekend-1|18u-girls-championship
tournament-team-2026-18u-girls-norcal-black,NORCAL BLACK,2026,18U,Girls,18U Girls,,tournament_only_team,26-NORCAL BLACK | NORCAL BLACK,2026-jo-weekend-1|18u-girls-championship
tournament-team-2026-18u-girls-norco,NORCO,2026,18U,Girls,18U Girls,club-norco,canonical_club_tournament_team,46-NORCO | NORCO,2026-jo-weekend-1|18u-girls-championship
tournament-team-2026-18u-girls-north-idaho,NORTH IDAHO,2026,18U,Girls,18U Girls,,tournament_only_team,44-NORTH IDAHO | NORTH IDAHO,2026-jo-weekend-1|18u-girls-championship
tournament-team-2026-18u-girls-nwc,NWC,2026,18U,Girls,18U Girls,,tournament_only_team,K3(35)-NWC | NWC,2026-jo-weekend-1|18u-girls-classic
tournament-team-2026-18u-girls-oahu,OAHU,2026,18U,Girls,18U Girls,,tournament_only_team,45-OAHU | OAHU,2026-jo-weekend-1|18u-girls-championship
tournament-team-2026-18u-girls-pacific-valley-premier,PACIFIC VALLEY PREMIER,2026,18U,Girls,18U Girls,,tournament_only_team,38-PACIFIC VALLEY PREMIER | PACIFIC VALLEY PREMIER,2026-jo-weekend-1|18u-girls-championship
tournament-team-2026-18u-girls-palos-verdes-black,PALOS VERDES BLACK,2026,18U,Girls,18U Girls,,tournament_only_team,23-PALOS VERDES BLACK | PALOS VERDES BLACK,2026-jo-weekend-1|18u-girls-championship
tournament-team-2026-18u-girls-patriot-navy,PATRIOT NAVY,2026,18U,Girls,18U Girls,,tournament_only_team,D1(4)-PATRIOT NAVY | PATRIOT NAVY,2026-jo-weekend-1|18u-girls-classic
tournament-team-2026-18u-girls-praetorian,PRAETORIAN,2026,18U,Girls,18U Girls,club-praetorian,canonical_club_tournament_team,L2(13)-PRAETORIAN | PRAETORIAN,2026-jo-weekend-1|18u-girls-classic
tournament-team-2026-18u-girls-rain-city,RAIN CITY,2026,18U,Girls,18U Girls,club-rain-city,canonical_club_tournament_team,39-RAIN CITY | RAIN CITY,2026-jo-weekend-1|18u-girls-championship
tournament-team-2026-18u-girls-rose-bowl-red,ROSE BOWL RED,2026,18U,Girls,18U Girls,,tournament_only_team,18-ROSE BOWL RED | ROSE BOWL RED,2026-jo-weekend-1|18u-girls-championship
tournament-team-2026-18u-girls-sacramento,SACRAMENTO,2026,18U,Girls,18U Girls,club-sacramento,canonical_club_tournament_team,E1(5)-SACRAMENTO | SACRAMENTO,2026-jo-weekend-1|18u-girls-classic
tournament-team-2026-18u-girls-san-jose-almaden,SAN JOSE ALMADEN,2026,18U,Girls,18U Girls,,tournament_only_team,J2(15)-SAN JOSE ALMADEN | SAN JOSE ALMADEN,2026-jo-weekend-1|18u-girls-classic
tournament-team-2026-18u-girls-san-jose-express,SAN JOSE EXPRESS,2026,18U,Girls,18U Girls,club-san-jose-express,canonical_club_tournament_team,B2(23)-SAN JOSE EXPRESS | SAN JOSE EXPRESS,2026-jo-weekend-1|18u-girls-classic
tournament-team-2026-18u-girls-sd-shores-black,SD SHORES BLACK,2026,18U,Girls,18U Girls,,tournament_only_team,6-SD SHORES BLACK | SD SHORES BLACK,2026-jo-weekend-1|18u-girls-championship
tournament-team-2026-18u-girls-sd-shores-gold,SD SHORES GOLD,2026,18U,Girls,18U Girls,,tournament_only_team,32-SD SHORES GOLD | SD SHORES GOLD,2026-jo-weekend-1|18u-girls-championship
tournament-team-2026-18u-girls-sfv,SFV,2026,18U,Girls,18U Girls,club-sfv,canonical_club_tournament_team,F3(30)-SFV | SFV,2026-jo-weekend-1|18u-girls-classic
tournament-team-2026-18u-girls-shaq-blue,SHAQ BLUE,2026,18U,Girls,18U Girls,,tournament_only_team,28-SHAQ BLUE | SHAQ BLUE,2026-jo-weekend-1|18u-girls-championship
tournament-team-2026-18u-girls-socal-black,SOCAL BLACK,2026,18U,Girls,18U Girls,,tournament_only_team,3-SOCAL BLACK | SOCAL BLACK,2026-jo-weekend-1|18u-girls-championship
tournament-team-2026-18u-girls-south-coast-red,SOUTH COAST RED,2026,18U,Girls,18U Girls,,tournament_only_team,48-SOUTH COAST RED | SOUTH COAST RED,2026-jo-weekend-1|18u-girls-championship
tournament-team-2026-18u-girls-southside,SOUTHSIDE,2026,18U,Girls,18U Girls,,tournament_only_team,E4(42)-SOUTHSIDE | SOUTHSIDE,2026-jo-weekend-1|18u-girls-classic
tournament-team-2026-18u-girls-texas-thunder,TEXAS THUNDER,2026,18U,Girls,18U Girls,,tournament_only_team,40-TEXAS THUNDER | TEXAS THUNDER,2026-jo-weekend-1|18u-girls-championship
tournament-team-2026-18u-girls-tri-valley,TRI VALLEY,2026,18U,Girls,18U Girls,,tournament_only_team,E2(20)-TRI VALLEY | TRI VALLEY,2026-jo-weekend-1|18u-girls-classic
tournament-team-2026-18u-girls-tri-valley-tritons,TRI VALLEY TRITONS,2026,18U,Girls,18U Girls,,tournament_only_team,C3(27)-TRI VALLEY TRITONS | TRI VALLEY TRITONS,2026-jo-weekend-1|18u-girls-classic
tournament-team-2026-18u-girls-viper-pigeon,VIPER PIGEON,2026,18U,Girls,18U Girls,club-viper-pigeon,canonical_club_tournament_team,27-VIPER PIGEON | VIPER PIGEON,2026-jo-weekend-1|18u-girls-championship
tournament-team-2026-18u-girls-wcac-united,WCAC UNITED,2026,18U,Girls,18U Girls,club-wcac-united,canonical_club_tournament_team,I1(9)-WCAC UNITED | WCAC UNITED,2026-jo-weekend-1|18u-girls-classic
tournament-team-2026-18u-girls-west-valley,WEST VALLEY,2026,18U,Girls,18U Girls,club-west-valley,canonical_club_tournament_team,H2(17)-WEST VALLEY | WEST VALLEY,2026-jo-weekend-1|18u-girls-classic
tournament-team-2026-18u-girls-wildkit,WILDKIT,2026,18U,Girls,18U Girls,,tournament_only_team,J4(39)-WILDKIT | WILDKIT,2026-jo-weekend-1|18u-girls-classic
tournament-team-2026-18u-girls-wolverine,WOLVERINE,2026,18U,Girls,18U Girls,club-wolverine,canonical_club_tournament_team,41-WOLVERINE | WOLVERINE,2026-jo-weekend-1|18u-girls-championship
